SNP1	SNP2	Zscore	ZP	glm_score
1	N16	N18	3.12844415178966	0.0017573440403879	0.00215179130841727
2	N1	N15	3.08185965925312	0.00205711798220831	0.0018023586669094
3	N9	N20	3.0791947678411	0.00207560938282646	0.00262836451187737
4	M0P0	M0P1	2.8498370342987	0.00437416348058257	0.00525727346875682
5	N12	N17	-2.55426852898608	0.0106411155414721	0.0108414752650345
6	N2	N12	-2.52175226630524	0.0116771913437485	0.012555460474117
7	N1	N5	2.48805759199673	0.0128442931356739	0.0168054742031383
8	N9	M0P1	2.45681284988283	0.0140175690372865	0.0128095098220526
9	N13	N16	-2.44832119051683	0.0143523648830829	0.0139524416600786
10	N10	N21	2.42606954331349	0.0152633451576656	0.0152863363252367
11	N0	N19	-2.27549706942122	0.0228761282812087	0.0210324763592996
12	N6	N14	2.23668292507133	0.0253070707647137	0.0265503936372121
13	N2	N17	2.10353689443905	0.0354188637014034	0.0408207050935158
14	N14	N19	-2.0844988635988	0.0371148134836928	0.0331399145532592
15	N14	N18	2.07806448783139	0.0377034199357205	0.0366265804207126
16	N15	N16	2.0641904080807	0.0389996666048903	0.0406298446602301
17	N3	N17	-2.01504045638417	0.0439004102768553	0.0457946859146148
18	N1	M0P0	1.98331963114785	0.0473317379558189	0.0518990592297305
19	N4	N12	1.98138174699007	0.0475484791514939	0.0444480505340749
20	N5	N16	-1.97870320475337	0.0478494319392958	0.0565551155551461
21	N11	N19	1.96972938599561	0.0488693932441491	0.0362779575367323
22	N9	N22	-1.96947694038752	0.0488983480488802	0.0507491858585099
23	N8	N11	1.91866397566288	0.0550268733942586	0.0507523249788923
24	N2	N3	1.91834598661444	0.055067154999561	0.0563990254399008
25	N9	N17	1.90415405208413	0.0568901238424801	0.0403906984877034
26	N8	N18	1.88218400018015	0.0598110372674408	0.0611671575723394
27	N6	N18	-1.82860818748216	0.0674583252810968	0.0682472781224497
28	N5	N10	1.78155241148376	0.0748222507395719	0.0792696665936757
29	N21	N22	1.75378133609259	0.0794679823052796	0.0869685776796486
30	N18	M0P1	1.7400774337749	0.0818454221112279	0.0796658272648618
31	N1	N6	1.73383977243581	0.0829465165721095	0.087207025522501
32	N5	N14	-1.72413331246939	0.084683779534659	0.0898282465660379
33	N3	N16	1.71485388026213	0.0863720201216436	0.0892183559404781
34	N10	N16	1.6753460332453	0.0938663584658956	0.0965357359563729
35	N8	N19	-1.64487118688436	0.0999963779424628	0.103852229375687
36	N13	N19	1.60635014535823	0.108196998268345	0.110089222265245
37	N15	N18	1.57720343777642	0.114748722234922	0.145250574070627
38	N18	N19	-1.56202001904018	0.118283272887981	0.111967645183967
39	N1	N21	1.53984649155741	0.123597776308537	0.127037954675105
40	N4	N13	-1.51566695407588	0.129603587656252	0.13010236651307
41	N2	N20	1.50437208579336	0.132485587562554	0.125373622490091
42	N5	N20	1.48391147782756	0.137832406470977	0.136061767074609
43	N4	M0P1	1.46081617217062	0.144065896439144	0.123583141423551
44	N20	N21	1.43086849894522	0.152467906728242	0.164055389554895
45	N9	N14	-1.4162106297526	0.15671384458813	0.150459318639217
46	N11	N20	1.3933039288985	0.163527903067109	0.159997802030798
47	N10	N12	-1.38155780637264	0.167107516972111	0.174418108707176
48	N12	N22	1.35197852719527	0.176382184557135	0.173460532806431
49	N2	N16	-1.34891812636685	0.177363265339571	0.188761816248397
50	N5	N6	1.32334152353101	0.185721828792863	0.207623842129663
