SNP1	SNP2	Zscore	ZP	glm_score
1	N2	N9	-3.02880789161865	0.00245520753664612	0.00263703263545251
2	N9	N20	-2.85539962369477	0.00429827072890967	0.0039074671552992
3	N5	N22	-2.8253851934491	0.00472238077107291	0.00215845670116585
4	N6	N15	-2.70254524332999	0.00688108189239882	0.00478603979382322
5	N2	M0P1	2.68068133859895	0.00734724441785437	0.0048877667987362
6	N17	N21	-2.65930507885054	0.00783020241705731	0.00718183943138808
7	N0	N2	-2.55217109997606	0.0107053931631756	0.0105672068405671
8	N9	N10	-2.49261912603415	0.0126804786105163	0.0100150048472692
9	N7	N12	-2.30669102711057	0.0210720508321969	0.021005697106748
10	N1	N21	-2.24212377087978	0.0249533740777565	0.0231423150674141
11	N11	N16	-2.17532478547498	0.0296057864417391	0.0243527381835574
12	N12	N13	2.15833162343037	0.030902057729246	0.033319335047634
13	N13	N14	2.11474353551374	0.0344518116671432	0.0206657236222092
14	N11	N19	2.0677976211034	0.0386590574922761	0.0401604020064213
15	N7	N8	-2.05469211333131	0.0399087521872735	0.0415728175554559
16	N2	N14	2.03709234004283	0.0416407893746512	0.0448290775382105
17	N16	N22	1.99064167115178	0.0465202955304162	0.0462984237825131
18	N0	N4	1.98209566090106	0.0474685351069787	0.0452278023739536
19	N11	N20	-1.96033345557697	0.0499568281132413	0.0541746233444279
20	N12	M0P1	1.95767677213863	0.0502679524907651	0.0538244448859948
21	N14	N15	1.94733536322735	0.0514945417097515	0.0554362303516659
22	N18	M0P0	1.876052163781	0.0606481173880192	0.0711384988799045
23	N4	N15	1.87575490204592	0.0606889432044861	0.0509382826494672
24	N10	N17	1.8012361504473	0.0716656667216799	0.0908268602056482
25	N6	N9	1.77343672447114	0.0761563681548825	0.0762782428382521
26	N12	N18	-1.74786129952144	0.0804880476068302	0.0806029760940919
27	N13	M0P1	-1.74249020735927	0.0814227035160637	0.0600685717546231
28	N5	N10	-1.71487833040945	0.086367536361514	0.075203582311369
29	N16	N17	1.70867219539103	0.0875116872634261	0.0881545044937453
30	N1	N22	1.70843264685479	0.0875560939038315	0.0935610087595466
31	N5	N12	-1.70812961139693	0.0876122955623761	0.0754245800989948
32	N16	M0P1	-1.67985332869404	0.0929858562784796	0.0794845637140808
33	N5	N16	-1.67230674288953	0.0944638506983567	0.0796802111252917
34	N3	N9	1.63454028667346	0.102145454259048	0.10433899040681
35	N3	M0P1	1.61904621643003	0.105437319544852	0.110681716932267
36	N13	M0P0	1.60940404546778	0.107528021279241	0.101542999186839
37	N17	N19	1.59307823488225	0.111142641335751	0.107724662225758
38	N2	N4	-1.5885328601907	0.112165896603676	0.0937453947779336
39	N8	N10	1.5840766695524	0.113176272849963	0.115997753491834
40	N6	N12	1.58336476729213	0.113338348572535	0.105238990555961
41	N3	N16	-1.57973181609001	0.114168296178767	0.147109463685672
42	M0P0	M0P1	-1.57336849941659	0.115633516593123	0.117338659668294
43	N13	N17	1.56939583011992	0.116555735087591	0.093734864293927
44	N21	N22	-1.56094217852715	0.118537394235602	0.123306808431156
45	N20	M0P1	-1.53543400076866	0.124677257260512	0.1207840341034
46	N6	N17	1.52804683422818	0.126500910198665	0.125597282280823
47	N3	N7	1.52500387009362	0.127258132369418	0.122485189036443
48	N0	N16	-1.52437527625649	0.127414992550481	0.139762198486435
49	N0	M0P0	1.52182446939821	0.128053068549511	0.109617053737997
50	N2	N16	-1.51482755346542	0.129816080783086	0.127951334188217
51	N5	M0P0	-1.49151323702996	0.135826798516561	0.155721632286001
52	N12	N15	-1.41358115414491	0.1574849179033	0.164232025415613
53	N6	N10	1.41121833297863	0.158180246096478	0.15509950109341
54	N6	N21	-1.40416626096497	0.160269346106839	0.159935091022946
55	N10	N12	1.40158072546772	0.16104048601405	0.158095732966137
56	N6	N18	1.39644204808226	0.162581420434182	0.160772750815313
57	N3	N18	-1.39213530297065	0.163881429640054	0.164819738681082
58	N16	N18	-1.38828433306936	0.165050480973268	0.150625410890859
59	N15	N21	-1.37888278498832	0.167930896740586	0.163579823243013
60	N15	N20	-1.36311512240381	0.172846231518552	0.165312267909259
61	N1	N19	1.33471051713271	0.181971110061411	0.182460565132983
62	N0	N10	1.31480755658777	0.188574587184334	0.184400784282454
63	N10	N13	1.31263130686621	0.189307214972919	0.173625072602068
64	N4	N12	1.28011574925173	0.200504430507535	0.207698907434068
65	N0	N8	1.27858368528347	0.201043698129969	0.20302771414179
66	N1	M0P0	1.27702545710639	0.201593259868265	0.191980786960568
67	N4	N7	-1.27615244441102	0.201901635644097	0.210172171389899
68	N6	N22	-1.27427354095657	0.202566490176096	0.191432074522766
69	N10	N20	-1.27361899588924	0.202798476762249	0.214048695059244
70	N2	N17	-1.27332616523001	0.202902325659329	0.227699103483521
71	N14	N18	-1.27196781106699	0.203384556339148	0.212393545890213
72	N16	N20	1.2478827640352	0.212073993531849	0.191157354057239
73	N15	N22	1.24103512054598	0.21459277506683	0.195331210391618
74	N9	M0P1	-1.23648137385909	0.216279685067627	0.192036696312589
75	N11	N12	1.19236381399995	0.233118622588898	0.222655324434506
76	N8	N12	-1.19165003529733	0.233398497113434	0.231775469704024
77	N9	M0P0	-1.18479065253218	0.236100229315766	0.238136108151423
78	N1	N9	-1.17988286837914	0.238046804448921	0.242093709685496
79	N8	N20	1.17968707854723	0.23812469496136	0.252565848157309
80	N2	N13	-1.17951954019077	0.238191360555038	0.261170538569432
81	N4	N8	-1.16314179486168	0.244771977224955	0.249305202305779
82	N4	N20	1.16242844264944	0.245061475495592	0.252690536463924
83	N7	N22	-1.13370590375079	0.256917932382555	0.263760863238736
84	N3	N14	-1.11475999686797	0.264953283071089	0.257017224226098
85	N10	N14	-1.11054631903927	0.266763680071229	0.277115816666095
86	N0	M0P1	1.09784545560982	0.272271978827873	0.281433863633342
87	N6	M0P1	1.08567106176988	0.277624548003605	0.277387938780755
88	N0	N17	1.08531699113103	0.277781282998026	0.274812500677394
89	N0	N3	1.08402082532599	0.278355565330715	0.283769613930231
90	N0	N9	1.07590876001287	0.281968063782716	0.289227916333526
91	N1	N14	-1.0738404657282	0.282894189961782	0.304723591000506
92	N15	M0P0	-1.07374558661193	0.282936723654721	0.265179732238225
93	N17	N18	1.07348532573116	0.283053419167712	0.271328350917269
94	N8	N18	-1.05015980786538	0.293644644967777	0.307252628062605
95	N6	N7	-1.03695812854346	0.299755371510427	0.331886592296933
96	N0	N15	-1.03382359708012	0.301218638012606	0.299720573913394
97	N17	M0P1	-1.02511155022191	0.305310556214287	0.319879321063805
98	N2	N22	1.01667066189386	0.309310126803569	0.336060944460334
99	N2	N20	1.00849921132584	0.313214866148909	0.307717736592695
100	N8	N17	-1.00528459657735	0.314759830013252	0.301671207660628
101	N8	N9	-0.995040108161382	0.319716757689292	0.341063737566109
102	N11	N13	-0.990047183976575	0.322151056943129	0.298850509515783
103	N4	N17	-0.98794885317382	0.323177697910067	0.317445849332654
104	N3	N20	0.980635912451298	0.326772318009765	0.330911191237962
105	N4	N11	0.977374011721334	0.328384024166419	0.307782966625462
106	N5	N19	0.975476818586665	0.329323795064413	0.346917791667107
107	N8	N14	0.96804928949125	0.333019754019067	0.323731631292199
108	N5	N11	-0.967062934157842	0.333512573478238	0.343707107943839
109	N1	N13	-0.966519022119382	0.3337845331497	0.271941559469877
110	N0	N14	0.963573627582354	0.335259734065378	0.31781954642679
111	N14	M0P0	-0.954414721018998	0.339873757571007	0.338019385833858
112	N0	N20	0.953398272418468	0.340388316408788	0.339244923303985
113	N1	N16	0.952028132929055	0.341082714384088	0.367566250884214
114	N12	N17	-0.949559799610643	0.342335973176525	0.347469834734985
115	N14	N22	-0.929987644136164	0.352377481912842	0.345953051646059
116	N3	M0P0	-0.929453616340987	0.352654052564336	0.368706062953611
117	N11	N14	-0.926283043908245	0.354298905401992	0.320648024707149
118	N4	N18	-0.924857253822351	0.355040164311844	0.364751510826844
119	N7	M0P1	-0.911300248963938	0.362137195290742	0.364236322766654
