SNP1	SNP2	Zscore	ZP	glm_score
1	M0P0	M0P1	-9.25416178540967	2.15917850010063e-20	2.66742260564921e-19
2	N4	N10	2.80391057692793	0.00504869055319952	0.00555246972621047
3	N3	M0P1	2.65773382585651	0.00786679974013105	0.00668393183440434
4	N3	N6	2.60243389069735	0.0092564659510025	0.00989635552181126
5	N15	M0P1	2.48111450531655	0.0130972292243207	0.0116949680291104
6	N1	N11	-2.12298836485635	0.0337548268619489	0.0382701645914567
7	N3	N8	2.08917518049023	0.0366919567562013	0.0293600849718922
8	N0	N8	2.07444054618581	0.0380384149894353	0.0241207158540857
9	N4	N11	-2.0677988891769	0.0386589382010318	0.0399542060029315
10	N12	N14	2.04002023130113	0.0413483107325794	0.0439988058674757
11	N1	N19	-1.99613540278597	0.0459191864143854	0.0497065283686085
12	N7	N12	1.9942416733715	0.0461256499555006	0.0349731408775676
13	N2	N15	1.86130744649223	0.0627007721934263	0.0610998742213403
14	N0	N3	-1.77183610024891	0.0764217681017934	0.082110569177033
15	N12	N22	-1.73842994569917	0.0821350839606888	0.0894936031369989
16	N16	N21	1.7335809844172	0.0829924568423831	0.0842920011865597
17	N15	N20	-1.73280932409089	0.0831295650481344	0.0794800028669357
18	N3	N10	1.72076750086515	0.0852930219705639	0.102356561655888
19	N4	N19	1.71198013536418	0.0869003293081418	0.0813911762814996
20	N12	M0P1	1.68229607907321	0.092511441068168	0.0866327224071031
21	N18	N22	1.67917262002008	0.0931184064451396	0.141581603206303
22	N8	N14	1.63811341971779	0.101398036073963	0.118742843138146
23	N5	N17	-1.63427406133935	0.102201317597198	0.10005890629499
24	N1	N8	1.62349189258571	0.104484295087106	0.112503736095309
25	N0	N5	-1.61913650584053	0.105417895719696	0.110778015764254
26	N3	N4	-1.59894059726597	0.109833802323114	0.0996980059410784
27	N5	N21	1.59831717248306	0.109972407527779	0.101996967169815
28	N6	N20	1.58381665474475	0.113235448120028	0.113663109477789
29	N18	N21	1.56979172839608	0.116463572558327	0.109224877371395
30	N12	N17	-1.55919482217671	0.118950275986572	0.120714720392173
31	N10	M0P1	-1.5567225125204	0.119536381296081	0.126820768740397
32	N13	N22	-1.55622321423419	0.119655023047481	0.126439480079374
33	N9	N15	-1.54740682388094	0.121765176793819	0.123525555434984
34	N7	N20	-1.53927349643641	0.123737541439858	0.139706993940233
35	N7	N9	1.53627288409921	0.124471467014269	0.134055105140011
36	N11	N18	-1.53025919383468	0.125952584544261	0.112789755365477
37	N11	N17	-1.52677476659392	0.126817028266028	0.136981328027115
38	N12	N19	-1.51816275670846	0.128973373748008	0.134482019476585
39	N2	N8	1.51147648915684	0.130667094297768	0.121273150632614
40	N7	N16	1.50578956194269	0.132121203721769	0.138191399593875
41	N5	N19	-1.49831729413562	0.134050832923696	0.129201367553897
42	N3	N20	-1.46647606239233	0.142518637884971	0.155701879565765
43	N7	N14	1.46365968261174	0.143286956618125	0.129510329748217
44	N8	N9	-1.45031422399106	0.146970914321607	0.150835121805725
45	N15	N16	-1.42783899386881	0.153338206331642	0.15567718363909
46	N1	N15	-1.40136044785823	0.161106313492636	0.178290558607963
47	N0	M0P1	-1.38951408199779	0.16467648183031	0.156265227421914
48	N3	N11	1.37902487509508	0.16788708450076	0.157280527498469
49	N6	M0P1	1.37754610245076	0.1683434714458	0.135744959221384
50	N18	M0P1	-1.34932100992139	0.177233880085167	0.179210210980531
51	N4	N15	-1.34281314718153	0.179332485190044	0.179609604379197
52	N12	N13	-1.32416460465087	0.185448383290169	0.192742500848323
53	N0	N15	-1.3155740265659	0.188317056007936	0.179417105505871
54	N17	N19	-1.31481101802066	0.188573423571648	0.209144093264696
55	N3	M0P0	-1.3147168446739	0.188605083245363	0.160304823108045
56	N4	N6	-1.30816683493662	0.190816728330151	0.189707763818296
57	N19	M0P1	1.29165790210977	0.19647564241028	0.209424232255726
58	N2	M0P1	-1.28750866641522	0.197917050890392	0.215111793975419
59	N0	N11	1.27974689980649	0.200634164365625	0.19618840359192
60	N19	N21	-1.25991406943171	0.2077003627139	0.197049121419772
61	N17	N21	-1.25283529469288	0.210265653957698	0.214480258586823
62	N10	N17	1.24350847794208	0.213680518794874	0.214519771113137
63	N6	N19	-1.24246579603664	0.214064752735998	0.220932208059466
64	N2	N16	1.23659963334802	0.216235756110954	0.221876328538294
65	N0	N12	-1.22588223696873	0.220242994197423	0.218163879212693
66	N2	N7	-1.21728876383112	0.223494367859496	0.226842936529808
67	N6	N18	1.2170278508141	0.223593619511057	0.218080611780847
68	N6	N16	1.21460998554769	0.224514878546693	0.222820027177215
69	N14	M0P1	1.21202825398655	0.225501565417697	0.219987030998062
70	N15	N19	1.21141860249971	0.225735013400875	0.223800082205723
71	N15	N18	1.20265648330122	0.229109280305919	0.273432731233242
72	N17	N22	1.19494788250423	0.232107393288327	0.230398625127138
73	N1	N2	-1.15665377279972	0.247413843357575	0.226809296680153
74	N7	M0P1	1.1565605924276	0.247451930458255	0.2487660217776
75	N2	N19	1.15432048866999	0.248368799600613	0.246962850648884
76	N4	N8	1.14647923671122	0.251596913595243	0.212354687352507
77	N12	N21	1.14277230251707	0.25313314137976	0.222508591395129
78	N21	N22	-1.13451228262566	0.256579724535833	0.243393851500863
79	N4	N20	-1.13335031455882	0.257067170296608	0.254849340969684
80	N5	N11	1.12318869726646	0.261357361899767	0.256272870801014
81	N6	N14	-1.11775114712256	0.263673291488225	0.276975932880937
82	N7	N15	-1.104681409814	0.269297661468717	0.269199991563754
83	N1	N5	1.10412371103039	0.269539476994371	0.25847034487884
84	N7	N21	-1.10335988896821	0.269870908288714	0.263724941657336
85	N18	N19	-1.09421584695494	0.273860322880939	0.264385203675995
86	N13	M0P1	1.08738678570736	0.276865908645887	0.237674049426352
87	N13	N14	1.080770442502	0.279799239470636	0.275691775091038
88	N0	N10	-1.07745494064536	0.281277070694777	0.285857169806704
89	N19	N22	-1.06666485971198	0.286123200639594	0.299509536585823
90	N2	N20	1.05236612158223	0.292631605810155	0.297266099909007
91	N5	N18	1.04908877004464	0.294137264167657	0.319670512960357
92	N14	M0P0	-1.04324108205686	0.296836650932428	0.296329235874464
93	N8	N17	1.03316343392673	0.301527421774391	0.290697154454219
94	N5	N9	-1.02868005173479	0.303630046839681	0.305820073734872
95	N6	N9	-1.02416795523895	0.305755951588187	0.308868181329222
96	N11	N19	1.01809897797925	0.308630920999007	0.320445633478548
97	N14	N18	1.0025110831816	0.316096816383531	0.30714890742716
98	N14	N16	-0.982863926459185	0.325674414131219	0.326678154961279
99	N2	N4	0.98046829860673	0.326855010618279	0.316722491039145
100	N10	N18	0.978110028177528	0.328019908568102	0.331764174044303
101	N8	N22	-0.975808276070042	0.329159482745043	0.325304499436627
102	N7	N22	-0.96849790737388	0.332795763606341	0.383330384017653
103	N3	N18	0.959795883396962	0.337157954574807	0.342582093294227
104	N17	M0P0	0.958328712841916	0.337897029591452	0.336901545711266
105	N1	N12	-0.951101343059342	0.341552933025384	0.361627673083601
106	N0	N20	0.943344110608035	0.34550492034103	0.369767682617045
107	N1	N10	0.939565328286772	0.347440567860418	0.370661378998932
108	N15	N22	0.930340139448809	0.352195001372594	0.366869441608296
109	N0	N13	-0.926720454963192	0.354071694360786	0.362730960157201
110	N10	N12	-0.926586134013866	0.354141456926881	0.369325478036289
111	N0	N4	0.92220521358591	0.356421544145049	0.392488219936488
112	N7	N10	0.918336516592091	0.358442715203937	0.391914021972379
113	N0	M0P0	-0.899176237737348	0.368558795164246	0.372606737875854
114	N0	N14	0.897774998056397	0.369305516464729	0.375817545884319
115	N2	N6	-0.888762933681779	0.374130500406218	0.363468009308006
116	N5	N20	0.886227975171873	0.375494691666435	0.373174467382182
117	N12	N18	-0.883061003726266	0.377203312254672	0.358467093020234
118	N6	N10	-0.870091740977596	0.384250270785758	0.38334136228839
119	N16	N19	-0.865070398619078	0.387000150667233	0.388791670012761
120	N8	N15	0.84297144862291	0.399244412027859	0.381709198789487
121	N5	N7	-0.839504514157836	0.401186257109934	0.37452247021178
122	N2	N21	0.838598570743302	0.401694612982832	0.395263807373965
123	N9	N10	0.837779777569639	0.402154398268378	0.412188094588518
124	N20	N22	0.822812976520487	0.410614356159678	0.435603769307296
125	N10	N14	-0.822520788190869	0.410780560301921	0.401100234113268
126	N4	N7	0.816777161241332	0.414055786251383	0.415691845393236
127	N4	N9	0.808143695307163	0.419007866086453	0.42890019076878
128	N13	N17	-0.796684518973144	0.425634277115672	0.445639007209543
129	N2	N14	-0.791550814436305	0.428622635908419	0.414427132584254
130	N10	N13	-0.783047935033635	0.433598963605533	0.42860104295171
131	N13	N21	-0.752358487617199	0.451835503818383	0.436812280862338
