SNP1	SNP2	Zscore	ZP	glm_score
1	M0P0	M0P1	-12.991752315843	1.36270808899079e-38	2.68437898596595e-35
2	N53	N83	-3.49413518898338	0.000475600117997322	0.000493248519819256
3	N28	N63	-3.27310570093722	0.00106372689980946	0.00110095451983873
4	N0	N55	-3.18335596531195	0.00145578521995668	0.00158219293520153
5	N38	N59	-3.16063544396202	0.00157425394309406	0.00149389006240508
6	N54	N76	3.14610143812645	0.00165462607630054	0.0013797110138457
7	N32	N92	-3.12859429483844	0.00175644642994634	0.00304762676771089
8	N33	N77	-3.09639882580502	0.00195886696756323	0.00180916001994514
9	N26	N74	3.03799258818522	0.00238159812239621	0.0020691886944439
10	N22	N31	-2.97033109539507	0.00297478940758172	0.00289116903881189
11	N24	N56	-2.96034373372224	0.00307295971346779	0.00346642542110956
12	N19	N29	-2.92989951158122	0.00339071634675045	0.00337197486787564
13	N31	N89	2.92211058997033	0.00347668069709491	0.00449943389223449
14	N21	N25	-2.91945435926741	0.00350644736072387	0.00384681653062706
15	N39	N41	-2.90485921112128	0.00367418329201237	0.00660645857750597
16	N13	N18	-2.90423024985815	0.0036815730012897	0.00376264553521394
17	N22	N50	-2.8734851810247	0.00405970123155031	0.00371827096029248
18	N7	N75	2.87293637380401	0.00406676010793297	0.00475385866108887
19	N30	N40	-2.85521215118357	0.00430080892855874	0.00494917312783604
20	N48	N68	2.8387067918061	0.00452967582546402	0.00494761674239838
21	N49	N79	2.83432043672634	0.00459232581015887	0.0045311209629281
22	N51	N74	-2.79354808001794	0.00521332784011658	0.00593385726413411
23	N57	N71	2.78861413793894	0.00529340912774472	0.00808768731941606
24	N73	N86	2.7666870201246	0.00566290930019552	0.00537834168128843
25	N3	N25	-2.76592755470486	0.00567611430082915	0.00417737449163153
26	N44	N79	-2.7436550945573	0.00607593389444298	0.00711317280483459
27	N37	N79	2.73115333499337	0.0063113100023914	0.00732412545755821
28	N65	N82	-2.69177485991781	0.00710729062585104	0.00895990618343497
29	N17	N52	-2.67400401072851	0.00749515551150863	0.0303760928343304
30	N53	N70	-2.67191298068182	0.00754202037783095	0.0103231396879444
31	N22	N51	2.66663990785266	0.00766137104308055	0.0072863625012656
32	N25	N30	-2.6543502963684	0.00794612895665873	0.0079572367598669
33	N67	N96	2.65085065660356	0.00802893345615539	0.00865866788140045
34	N4	N80	-2.61978551057253	0.0087985086999389	0.0121240436658192
35	N23	N25	2.60839919407337	0.00909668005926864	0.0108848363682543
36	N37	N74	-2.59553066869231	0.00944449738813312	0.0104757102694991
37	N67	N80	2.59505900715016	0.00945746808478314	0.0105475389743434
38	N24	M0P1	-2.58010408117722	0.00987705413015363	0.0115675885081757
39	N48	N80	2.57456966185526	0.0100364873425575	0.00849244725560384
40	N35	M0P1	2.56984788016463	0.0101743180766848	0.00935691418057061
41	N22	N71	2.56874043715702	0.0102068877548177	0.00981492442420974
42	N9	N34	2.56710882018186	0.0102550424011205	0.00930333935378496
43	N6	N50	2.5557615706	0.0105955692648223	0.0109610873800574
44	N9	N75	-2.55100803980181	0.0107411847973238	0.012233322523915
45	N10	N12	-2.54342480021968	0.0109771682826803	0.0109516707460766
46	N4	N95	-2.54203705237911	0.0110208489783428	0.0123479423815457
47	N35	N92	2.5417733212644	0.0110291676098003	0.012479253384592
48	N55	N89	-2.54112404107939	0.0110496710438208	0.0114672064570885
49	N41	N87	-2.54098556109146	0.0110540484428732	0.0267819368270664
50	N11	N31	-2.53112828740576	0.0113696255922855	0.00739925330635977
51	N31	N70	-2.53043717857573	0.0113920483282364	0.0192121733114215
52	N0	N1	-2.52608425363176	0.0115341815897863	0.0128890367378617
53	N9	N72	2.51867077097422	0.0117798744872991	0.0130075161562891
54	N88	N89	-2.51574560143426	0.0118780885828146	0.0124461995708049
55	N13	N82	-2.51041536000183	0.0120589226765482	0.0139437959476021
56	N75	M0P1	2.50355149949706	0.0122953784962321	0.0112904091988651
57	N6	N52	-2.50339817717412	0.0123007069330262	0.0223523360592472
58	N18	N89	-2.50283281204435	0.0123203728473072	0.0112624267103672
59	N1	N18	2.5015856892168	0.0123638518385107	0.0137188832947381
60	N40	N73	-2.4947484587791	0.0126046448070462	0.0132531121346331
61	N15	N32	-2.48964145353083	0.0127872022564779	0.0111650653399686
62	N5	N10	2.48551767668744	0.0129363162408132	0.017076117630422
63	N19	N67	2.48050279436342	0.0131197235440597	0.013908316011578
64	N1	N19	-2.48008490910965	0.0131351099866698	0.0126374860166898
65	N48	N69	-2.47763365448697	0.0132256863717976	0.0128558927158303
66	N0	N78	2.4711339775843	0.0134685348681561	0.00935195754073231
67	N73	N87	-2.46566532914475	0.0136759046008284	0.0122431805988329
68	N23	N33	-2.46230449455968	0.0138047411862512	0.0120821932625622
69	N49	N83	2.45958003251392	0.0139099679916607	0.0127406435591474
70	N26	N86	-2.45822033502475	0.0139627479477311	0.0155871346711771
71	N8	N64	2.45224893200598	0.0141966411838547	0.0143916913107644
72	N16	N41	2.44840637326116	0.0143489717119329	0.0338083587417866
73	N22	N63	-2.43523928196029	0.014881944861452	0.013524556249749
74	N9	N81	-2.4328855748988	0.0149790337240686	0.0184435052657987
75	N1	N21	-2.42915125943484	0.0151342168741235	0.0142719161476695
