SNP1	SNP2	Zscore	ZP	glm_score
1	M0P0	M0P1	21.0121554896494	5.07768388849218e-98	1.52816520059249e-85
2	N21	M0P1	3.65641933631939	0.000255762842613177	0.000211566459244291
3	N6	M0P0	-3.10871970941752	0.00187899881690495	0.00225489121034741
4	N8	N15	-2.77456545101795	0.00552755103451864	0.0062647813289094
5	N18	N21	2.5629908877781	0.0103774772062755	0.0180809966602589
6	N5	N11	2.30914060071359	0.0209357804146593	0.023471509442847
7	N10	N22	2.30136955072368	0.02137075151321	0.0226541740092648
8	N10	N12	-2.22887973312568	0.0258219079364688	0.0252936459070558
9	N0	N15	-2.21733025659896	0.0266005317665492	0.0290672444115187
10	N17	N20	-2.2060354204991	0.0273815197484218	0.0256022342423794
11	N6	N16	-2.1842842816966	0.0289413650516374	0.0294587368956628
12	N17	M0P0	2.18267955015871	0.0290594169292318	0.0247977388296507
13	N2	M0P1	2.17502687803129	0.0296281022776785	0.0362147787375675
14	N7	N8	2.1627138401557	0.0305631959403275	0.0237546181933495
15	N7	N19	-2.10898880774282	0.034945547723345	0.035959826860262
16	N0	N17	2.07071022168852	0.0383858844238215	0.039844141739001
17	N5	N7	2.06884301329082	0.0385608206105693	0.0317963855861609
18	N12	N16	2.06013327103654	0.0393858019697413	0.040673415235009
19	N17	M0P1	-2.03140037943968	0.0422143959745582	0.0519801059430021
20	N5	N21	-1.99074864913141	0.0465085273648322	0.0512519182162589
21	N8	N16	-1.97770208202238	0.0479623252590748	0.0378487480786532
22	N11	N22	1.95129824046142	0.0510215782671529	0.0532285951588449
23	N10	N19	-1.92905777760864	0.0537236898751546	0.0544868957611884
24	N8	N13	-1.92687947879536	0.0539946514875412	0.0514800538379455
25	N1	N16	1.90476464491566	0.0568106715836587	0.0583193204846765
26	N2	N21	1.8940538360221	0.058217864372038	0.0561465935904948
27	N8	M0P0	-1.8652787247891	0.0621423456857033	0.0631360608357825
28	N10	N18	1.84130381630704	0.0655770487983737	0.0738485044669949
29	N19	N20	1.80953999812903	0.070367152021521	0.0704984678115971
30	N11	N13	-1.76683301756189	0.0772561974013375	0.0704533509942105
31	N0	N10	1.74144954662028	0.08160480976996	0.0796556082150152
32	N9	N17	1.71247133481383	0.0868098428288695	0.0828113054654108
33	N2	N17	1.65339525392984	0.0982504481538665	0.0974789810875272
34	N10	N21	-1.58120304895253	0.113831618462886	0.114898183080925
35	N16	M0P0	-1.57832878876795	0.114490095451895	0.114321428970741
36	N3	N22	-1.55200906862437	0.120660053731781	0.117101924061199
37	N14	N22	1.55181563578473	0.120706343597091	0.126131857895312
38	N1	N15	1.52980315824231	0.126065459635388	0.13019599180815
39	N1	M0P0	-1.51720921468946	0.129213870555111	0.131798148845133
40	N4	N8	1.51579381224143	0.129571497189289	0.132632953127627
41	N5	N14	-1.49341701738296	0.135328061167479	0.127454074541494
42	N0	N6	-1.49045338613116	0.136105064269419	0.144259827047183
43	N9	N14	-1.46617361413571	0.142600994978889	0.155959890353681
44	N4	N15	1.46612668852464	0.142613776163267	0.140610712557474
45	N15	N16	1.46357982314226	0.143308788813135	0.145977334797764
46	N6	N19	-1.45136949079813	0.146677000511142	0.138458464504589
47	N15	N20	1.40142602673841	0.161086713859659	0.163852746800495
48	N2	N10	-1.37637763284982	0.168704749120274	0.159081884399503
49	N5	M0P0	-1.36746524435915	0.171479524013126	0.190544241729138
50	N8	N21	1.35509784711814	0.175386384535183	0.16978372601174
51	N4	N17	-1.33626302921099	0.181463316058604	0.180839347604227
52	N2	N20	-1.31876873381624	0.1872464399973	0.191437450411184
53	N13	N21	1.31638913998842	0.188043465586396	0.195871979150474
54	N5	N19	1.31557589975468	0.188316426941173	0.201550476637145
55	N3	N14	-1.31059148657767	0.189995817026625	0.193645524403732
56	N11	N12	1.29433431565874	0.195549968218168	0.192470962694315
57	N14	M0P0	1.28529094466235	0.198690633343828	0.174078421432553
58	N4	M0P0	1.27861204521574	0.201033706180553	0.186953135218419
59	N14	N16	-1.26876236314731	0.20452583243651	0.209629323004767
60	N9	N22	1.26707302485719	0.205129179907056	0.171929488781203
61	N5	N17	1.26130195105692	0.207200078547446	0.195959725700591
62	N0	N2	1.24149960826849	0.214421242791452	0.206888770860174
63	N10	N20	-1.23434051623891	0.217076044339908	0.219950989360832
64	N1	N12	-1.22624573272985	0.220106216106504	0.213573780696483
65	N6	N14	1.20025380167591	0.230040785960826	0.245118902166702
66	N16	N21	-1.19752058716457	0.231103708178484	0.238585778447158
67	N2	N13	1.19242479804184	0.233094721625241	0.233999487137269
68	N4	N7	-1.19103987916337	0.233637929755193	0.245860130544192
69	N2	N9	1.15523361573498	0.247994772340504	0.273782602194462
70	N19	N21	-1.15484606939848	0.248153467567302	0.267902601585735
71	N11	M0P1	1.14026502237595	0.254175905353524	0.250275331106255
72	N3	N19	1.14017254840364	0.254214421842422	0.239028416365974
73	N3	N12	-1.13518892588085	0.256296168463282	0.24566437071734
74	N16	N20	-1.13031961529807	0.258341572148832	0.293377642404637
75	N7	M0P1	-1.12443984810335	0.260826475277523	0.286548075919215
76	N0	N9	-1.12136577540427	0.262132197979715	0.265819429846725
77	N7	N15	1.11162603900456	0.266298971999716	0.264442202176774
78	N10	N17	1.10108747598749	0.27085858724656	0.263066535614197
79	N11	N20	-1.09856680422896	0.271957063802396	0.280519986664064
80	N2	M0P0	1.09805129651101	0.272182090609929	0.24203739830653
81	N0	N22	1.08320024045503	0.278719553040241	0.29047948400649
82	N3	N6	1.07533932421456	0.282222836324117	0.250295652496754
83	N0	N12	1.07375184949245	0.282933915912392	0.287846827043316
84	N3	N5	1.07022500046083	0.284518043724713	0.275085028560424
85	N1	N13	1.06493243394623	0.28690650643939	0.276767048019481
86	N15	M0P0	-1.05965577235512	0.289301230570619	0.316531372619104
87	N16	N19	1.05915016834008	0.289531395262839	0.29872916343498
88	N4	N18	-1.05061416130467	0.29343583436478	0.320600207487144
89	N3	N20	-1.04471179028265	0.296156193949741	0.307132835516295
90	N19	N22	-1.04306256093327	0.296919318943455	0.302635416151616
91	N4	M0P1	1.03492759885486	0.300702724548363	0.316647081631109
92	N4	N5	-1.03114053280418	0.302474922553697	0.300053527564137
93	N11	N15	1.02860521210979	0.303665227739128	0.305124844600994
94	N4	N11	-1.02249206109374	0.306548068201444	0.329753213822841
95	N19	M0P1	1.01600072575855	0.309629040943937	0.307121371503961
96	N14	N21	-1.01515310246445	0.310032851853394	0.306705752625955
97	N10	N11	1.0040262610969	0.315365955756684	0.329053176905479
98	N10	M0P0	-1.00002100332938	0.317300343588002	0.348546810155201
99	N15	N19	0.989828781090024	0.322257814613517	0.334805150112708
100	N13	N17	-0.986314772209059	0.323978673010455	0.321714121764686
101	N6	M0P1	-0.983314174401918	0.325452836053789	0.293482204994897
102	N13	N15	0.974862395767858	0.329628521391734	0.340580334211321
103	N2	N16	-0.960910317316242	0.336597262726887	0.334489423445997
104	N21	N22	-0.955412803028848	0.339368981986002	0.343721600479617
105	N14	N17	0.946617634475729	0.343833654688926	0.348626005577112
106	N3	N11	0.942555032474351	0.345908549705394	0.339605944649503
107	N4	N9	-0.93954898022193	0.347448956969748	0.348327631139032
108	N2	N15	-0.925318096867046	0.35480046804656	0.345487194785694
109	N15	N22	0.924789998266644	0.355075154192847	0.379818762822185
110	N0	N1	-0.919808406765553	0.357672889427781	0.341990514183092
111	N12	N14	0.912993410691569	0.361246007104988	0.373578283112528
112	N6	N9	-0.903542242899562	0.366238179091944	0.352155753980026
113	N13	M0P0	0.900777055550462	0.367706869260468	0.36037233199332
114	N8	M0P1	-0.899428402863785	0.368424516066652	0.40904233479294
115	N10	N14	0.898930906388191	0.36868946446719	0.382877301476405
116	N3	N10	0.874725545284321	0.381723257190108	0.362851953449618
117	N21	M0P0	-0.868989005603892	0.384853144339849	0.368587515490012
118	N7	N17	-0.864025767518321	0.387573735605304	0.39163505998385
119	N3	M0P1	-0.861670520702529	0.388868852109052	0.381718804288832
120	N0	N13	0.861086070884631	0.389190640217915	0.375101629496653
121	N4	N20	0.841444987101282	0.400098691920258	0.400106389437131
122	N6	N20	-0.829260222516515	0.406957174078957	0.435229866898242
123	N1	N6	-0.822115614933736	0.411011099246206	0.368636543139973
124	N1	N9	-0.814823158511051	0.415173542799722	0.417858592694245
125	N4	N12	0.804601785832521	0.421049511274365	0.428055268416592
126	N1	N17	-0.803021532748531	0.421962288923009	0.429971527699043
127	N12	N22	0.793036514710602	0.427756548797982	0.427863017655864
128	N5	N6	-0.788345970133096	0.430494365212474	0.418098427500787
129	N1	M0P1	0.7875822215196	0.430941117209916	0.376390198800036
130	N14	M0P1	0.772885924474759	0.439589895584031	0.456440803699043
131	N1	N11	0.769708882602887	0.441472599825329	0.436652726857139
132	N14	N19	0.767996250748359	0.442489412337524	0.448661544655286
133	N6	N17	0.766311064738466	0.443491236179415	0.4623013351487
134	N18	M0P0	0.765742428785337	0.443829575933967	0.368862595900835
135	N3	M0P0	-0.763577328713441	0.445119163929596	0.44634781807832
136	N11	N17	-0.75630801308772	0.449464544903868	0.437807584250267
137	N16	N17	-0.747206524308156	0.454938906432801	0.457773108619561
138	N5	N22	-0.746440618896547	0.455401289913492	0.471066833488895
139	N6	N13	0.745990286029152	0.455673283070387	0.438307125945333
140	N17	N21	0.742512524133408	0.457776866528399	0.44454417738268
141	N7	M0P0	-0.742191146268532	0.45797153210642	0.491149205657071
142	N9	N11	-0.740957641977651	0.458719123633781	0.386164584332039
143	N0	N4	-0.739008141081214	0.459902053886282	0.459210626225378
144	N14	N18	-0.73581492957024	0.461843334219426	0.446069041004084
145	N7	N16	0.728383565398668	0.466378820792053	0.478840540873666
146	N20	M0P1	0.726873747561998	0.467303300550841	0.467742863616763
147	N2	N18	-0.724714424165032	0.468627244283157	0.485500026833926
148	N3	N7	0.712808972348551	0.475963972778517	0.484194548121474
149	N5	N13	0.710074058993064	0.477658211882451	0.488489968581831
150	N7	N14	-0.708559735856849	0.478597730103173	0.495620938480331
151	N6	N12	-0.707914213259885	0.478998532708163	0.482553533988957
152	N0	N5	0.70752428930989	0.479240723810831	0.457406731406911
153	N7	N11	0.707478626284618	0.479269090580736	0.479923433437032
154	N16	M0P1	0.691221277839331	0.489426494215983	0.509187750725872
155	N8	N9	0.682593904301037	0.494863486983562	0.490631788747627
156	N1	N14	0.670820944906115	0.502334602887307	0.52871159103652
157	N12	N21	0.670086257572684	0.502802804795799	0.491619933153263
158	N5	M0P1	-0.655382724295866	0.512221371447669	0.524131686614066
159	N4	N10	0.653893181263768	0.51318062730182	0.528289606305989
160	N13	N22	0.65231018014653	0.514201094103671	0.490157802714945
161	N12	M0P1	-0.650687329778747	0.515248343767442	0.497720284840934
162	N20	M0P0	-0.650674195896621	0.515256823774082	0.50674845683576
163	N3	N18	-0.650209266444788	0.515557056250791	0.501919909216135
164	N3	N9	-0.64898855203939	0.516345775782523	0.502103965800042
165	N13	N19	0.638880899079182	0.522900414800488	0.50223968090619
166	N2	N11	0.638343058595701	0.523250388507049	0.514378774104227
