SNP1	SNP2	Zscore	ZP	glm_score
1	M0P0	M0P1	17.1175407554873	1.09817642743592e-65	2.20775723218842e-63
2	N13	N22	2.85630369049668	0.0042860495820428	0.00470443306395118
3	N0	N3	2.74008720081295	0.0061422885630959	0.00575089551422453
4	N7	N19	2.54396440797639	0.0109602251924714	0.0105602515584805
5	N10	N11	2.50556739166944	0.0122255098027035	0.0124922910917711
6	N4	N16	2.47503210894134	0.0133224197786836	0.0145091607140032
7	N10	N12	-2.37437704663499	0.0175785896814068	0.0168070978962427
8	N8	N15	2.23022413360582	0.0257325668490444	0.0249294481132092
9	N4	N6	2.19513501312895	0.0281539142744953	0.0261137270896202
10	N19	M0P1	-2.1552107842766	0.0311453433921872	0.0184961582147872
11	N8	N9	-2.13697804956773	0.0325997770057006	0.0321989565741207
12	N12	N13	2.11462139153205	0.0344622289705781	0.0376043810173754
13	N10	N16	2.05365140591647	0.0400094429385426	0.0424099626809956
14	N13	N21	-2.04870039927532	0.0404914201473002	0.0429474060760309
15	N2	N7	-2.045709909995	0.0407849201521348	0.039646262730223
16	N6	N22	2.01667788114403	0.0437291396508448	0.0404709433486982
17	N11	N15	-2.00151291379218	0.045337143514383	0.0576742239183671
18	N8	N22	1.99654443393447	0.0458746942343498	0.0461557577969226
19	N2	N21	-1.95867831137977	0.0501504719792947	0.0564846043996629
20	N8	N16	-1.936381412514	0.0528210042938086	0.0483730367002764
21	N6	M0P1	-1.91767889123128	0.0551517399092325	0.0473014879350341
22	N9	N22	-1.89244654721722	0.0584315091773717	0.0607854302290234
23	N17	N18	1.89091969218146	0.0586350652996148	0.057579334456235
24	N2	N8	1.87286935412443	0.0610864279765838	0.064298613090462
25	N14	M0P1	-1.85094328874369	0.0641777122001403	0.0837802197848594
26	N3	N5	1.84418686875223	0.0651559113896192	0.0706617176969295
27	N17	N20	1.82867365921401	0.0674485107572948	0.0644778027202675
28	N0	N12	1.8205132728799	0.0686808768380628	0.0718957088445388
29	N4	N14	1.77959285298955	0.0751426167145393	0.0728021233636202
30	N3	N13	-1.71446102502783	0.0864440891764076	0.0834297369339005
31	N3	N15	-1.7106563137062	0.087144576741689	0.0805326684414354
32	N3	N10	1.7015428054727	0.0888411069992685	0.0975941185781311
33	N10	N17	1.70102257448288	0.0889387482638825	0.0847230058723845
34	N1	N21	-1.63449303540972	0.102155367444048	0.140586860752718
35	N14	N16	-1.6260765830478	0.103933364827797	0.108900197369398
36	N0	N5	1.60924380056967	0.107563042359128	0.109026765885816
37	N12	N14	-1.59671211937387	0.110329892890133	0.109572191841933
38	N6	N12	1.59496287953811	0.110720536935403	0.109936903055107
39	N0	N2	-1.58651321443852	0.112622936923202	0.107376409148004
40	N11	N16	-1.5805649000018	0.113977556674441	0.093617642597585
41	N9	N13	-1.5792174838146	0.114286181003441	0.113308671982166
42	N7	N10	1.55459013646358	0.120043714387562	0.104418408662831
43	N4	N7	-1.54418496005081	0.122543531296084	0.13764506638006
44	N7	N11	1.53741154676857	0.124192560548052	0.135498795389372
45	N1	N4	-1.53707547032581	0.124274829064952	0.126459348815428
46	N0	N19	-1.52978768690557	0.126069290385744	0.165483416233941
47	N2	N15	1.47863045846622	0.139239107594443	0.150863291598184
48	N1	N14	1.47323269413219	0.140688302152013	0.127259644430197
49	N7	N14	1.45493710112535	0.145686675423458	0.151850601673116
50	N2	N19	-1.4464290496774	0.148056898866072	0.160430737434246
51	N5	N12	-1.43439804764941	0.151458704482856	0.152780982085932
52	N7	N20	1.4159292403676	0.156796222804872	0.145251641264212
53	N13	M0P0	-1.41473855170722	0.157145166582255	0.126852190929296
54	N5	M0P0	-1.41061227005829	0.158358971662404	0.137840078770599
55	N10	N13	-1.39782069869737	0.162166917037109	0.16723505774181
56	N17	N19	1.3829186615955	0.166689807532067	0.132731028148654
57	N1	N8	-1.36239302620011	0.173073883418714	0.173324650025576
58	N15	N22	1.36127458709862	0.173426930833101	0.172863958351598
59	N14	N17	1.35827252947849	0.174377223594652	0.185961328579952
60	N0	N7	1.35279063498892	0.176122525429132	0.190844634111746
61	N6	N20	1.34525141323355	0.178544058133294	0.176273390372806
62	N8	N17	1.33856490675116	0.180712356987321	0.189359510166403
63	N1	N19	1.33635652525065	0.181432769078919	0.162711646368142
64	N12	M0P1	-1.32945160646109	0.183699021590839	0.18044068156166
65	N13	N20	-1.31147662381819	0.189696786330456	0.19698499921293
66	N2	N5	1.31031704469361	0.190088603696079	0.195233754383853
67	N6	N7	-1.28892757265104	0.197423267303363	0.221964096387127
68	N3	N20	1.2752172648047	0.20223235208997	0.207119870779322
69	N3	N9	-1.27406213527515	0.202641396308144	0.219207085017459
70	N10	N14	-1.27345269285631	0.202857449395811	0.197038454790163
71	N1	N7	1.26502793310952	0.205861314799741	0.184199907565386
72	N0	N15	-1.25390680959106	0.209875879641055	0.21271641035031
73	N11	M0P0	-1.25373261155363	0.20993921029731	0.196543781076729
74	N19	M0P0	-1.24865673272869	0.211790652451172	0.183671274825452
75	N12	N21	1.24399059932517	0.213503022788438	0.228888642307428
76	N3	N7	-1.21881749981818	0.222913467932594	0.266229938277628
77	N15	N17	1.21411847369115	0.224702486508032	0.222185851984956
78	N0	N22	1.2126076337335	0.225279868905385	0.231494943866057
79	N0	N18	-1.21259597403502	0.225284328890377	0.220914552707059
80	N18	M0P1	-1.20758139367238	0.227208319677655	0.216241115375274
81	N1	N11	1.17664820438015	0.239335949229584	0.240609103909121
82	N18	N22	1.1756728226349	0.239725642839101	0.260249659198194
83	N1	N15	-1.17151402135067	0.241392225200155	0.308724947433277
84	N3	M0P0	-1.16575483057603	0.243713584493283	0.234809939014668
