SNP1	SNP2	Zscore	ZP	glm_score
1	M0P0	M0P1	24.2701797852282	4.04919614307689e-130	3.04389097170672e-105
2	N21	N42	-4.31810268943911	1.57376210056169e-05	1.05745776844268e-05
3	N11	N32	-3.5671536237072	0.000360879932493948	0.000429103001853401
4	N34	N46	3.18268840388702	0.00145914550267064	0.00150694134441784
5	N18	N27	-2.92620681064093	0.00343122755669799	0.0040021478533151
6	N21	N35	2.90995493279177	0.00361480876189746	0.00397436175060106
7	N7	N8	2.85087415139016	0.00435992218933548	0.00380002086068978
8	N22	N37	-2.84663210699705	0.00441843919382601	0.0042059455297804
9	N3	N17	2.79742900953409	0.00515110856805188	0.00512152691579905
10	N39	M0P0	-2.77446855912857	0.00552919783146846	0.00565073402228682
11	N27	N32	2.76472106216432	0.00569714898047633	0.00545809137534358
12	N27	M0P0	-2.73980744999768	0.0061475187774203	0.00626725498542788
13	N20	N47	2.64629427628798	0.00813789876806885	0.00692649848208919
14	N35	M0P0	-2.60485161777665	0.00919140559366912	0.00749575353459524
15	N14	N45	2.56448434543398	0.0103329240425377	0.0112080995752742
16	N27	N41	-2.55166842663814	0.0107208492361323	0.0131981829905045
17	N39	N41	-2.53281314927704	0.011315125069609	0.0105755970936924
18	N2	N22	-2.52432077840792	0.0115922096778766	0.0127187951778677
19	N19	N21	2.5005883571746	0.0123987200117721	0.0263823687971734
20	N7	N15	-2.48959203225253	0.0127889802650369	0.011991744003528
21	N11	N37	-2.40864002461423	0.0160120826197338	0.0105222697809318
22	N30	N35	-2.39913906103668	0.0164336723573026	0.0139947897984716
23	N3	N16	-2.38413736654705	0.0171192108654063	0.0167689837052869
24	N33	N41	-2.37121930484126	0.0177295077969487	0.0190567876347405
25	N0	N22	-2.34757119480235	0.01889626149898	0.0197773389397779
26	N2	N33	2.34739737230838	0.0189050804422411	0.0503479088782097
27	N33	N38	2.34641942112451	0.0189547642494959	0.0185775388981166
28	N6	N33	-2.33756392274413	0.019409881298766	0.0213198965512492
29	N35	N46	-2.29562668176964	0.0216972358322588	0.0209638411110774
30	N12	N30	-2.27184110502824	0.0230961091546252	0.0188153361306193
31	N31	N35	2.27134595405794	0.0231260433898052	0.0289621376167483
32	N19	N36	-2.24665770420679	0.0246619112900056	0.0237441766370392
33	N23	N25	2.22444539779832	0.0261184923309613	0.0215984259737684
34	N26	N43	2.20067949179242	0.0277587216570701	0.0292218503557196
35	N35	N42	2.18746988434801	0.0287082393734677	0.0349933303794659
36	N3	N22	2.17861819418334	0.0293600434373014	0.0299304310009322
37	N1	N31	-2.1679092044617	0.0301655954019852	0.0287483645232911
38	N29	N30	2.15872337065284	0.0308716345441863	0.0372766367812681
39	N14	N40	-2.15808345694707	0.0309213437127364	0.0293369201326881
40	N38	N43	2.15011915157385	0.0315457910899138	0.0330235384677009
41	N4	N46	2.1380415598097	0.0325133703248042	0.0317797671073648
42	N5	N42	-2.1234826282218	0.0337134296845494	0.0365530318791019
43	N2	N35	-2.11928611385257	0.0340662944696662	0.0249745569831895
44	N38	N39	-2.10885809319437	0.0349568323972785	0.0310767035762174
45	N14	N32	-2.08531242589564	0.037040950229424	0.0330673693732048
46	N29	N37	-2.0770618484462	0.0377958512309785	0.0386046912965968
47	N17	N43	-2.07280247923688	0.0381906656222872	0.0344801798196125
48	N11	N36	-2.06961889556373	0.0384880471630498	0.0468840679883292
49	N7	N36	2.05779285082809	0.0396100226422446	0.0364914019727897
50	N9	N24	-2.05352686722919	0.0400215067585018	0.0362535111673464
51	N19	N38	-2.03818579774236	0.0415313552821963	0.0404523882240613
52	N38	M0P1	-2.03573276063023	0.0417771975291868	0.048474107492033
53	N5	N14	-2.02662759614272	0.0427005121495523	0.0408799966414509
54	N19	N46	2.00897335733491	0.0445399593018477	0.0567643027950391
55	N9	N35	-2.0041205446093	0.0450571491627276	0.0464219707019652
56	N22	N46	2.00345004642681	0.0451290042878331	0.0459715321776599
