SNP1	SNP2	Zscore	ZP	glm_score
1	N15	M0P0	3.27858870735097	0.00104327568612357	0.000972302387948395
2	N8	N14	2.66346557277665	0.0077340325393749	0.00850651984794144
3	N15	N20	2.5245426878489	0.0115848934107253	0.0105359395456598
4	N2	N15	-2.41442558177811	0.0157600420464017	0.00970932530976825
5	N5	N16	2.40881923184953	0.0160042228106378	0.0160188905667649
6	N1	N20	-2.39213477089816	0.0167506902878287	0.0161509286043399
7	N3	N22	-2.36257549223774	0.0181484447191842	0.0327983571274257
8	N5	N15	-2.12869425281265	0.0332795646477592	0.0287119699406581
9	N2	N19	2.10390548058407	0.0353866928210749	0.0394223731308322
10	N13	N14	-2.10305431224661	0.0354610220922763	0.0328948941621941
11	N6	N20	-2.09804882401677	0.0359008326131889	0.0350576594617441
12	N14	N21	2.07945007237522	0.037576002272016	0.0426662989139894
13	N1	N18	-2.03274682697932	0.0420781077051812	0.0395257618092545
14	N1	N9	-1.99427463075394	0.0461220501092205	0.05041880726696
15	N19	N22	-1.94074147277669	0.0522896432317094	0.0677119020240266
16	N3	N12	1.92476688913331	0.0542585280652205	0.0377634475193718
17	N4	N20	-1.91097869845912	0.0560073184031179	0.0572597385875785
18	N7	N16	-1.88701996258666	0.0591576406921652	0.0556641566441264
19	N3	N21	-1.81545541524235	0.0694539516672933	0.0922990664906632
20	N0	N20	-1.78821923603586	0.0737406439962863	0.0714098460382252
21	N2	N22	-1.75505686131052	0.0792495821598668	0.0543126701916122
22	N17	M0P1	1.74356744762534	0.0812345436901102	0.0929404449818005
23	N4	N10	-1.7387383166308	0.082080802939582	0.0842841643891876
24	N6	M0P1	1.7344338623574	0.0828411311709909	0.0746562591008076
25	N19	M0P1	-1.71699927725898	0.0859793040437152	0.100269354802538
26	N17	N19	-1.71637450524791	0.0860935197177585	0.0727761372409673
27	N2	N8	1.7148084949955	0.0863803435412045	0.102969294530059
28	N16	M0P0	1.69845450106477	0.0894220131259765	0.0950336976775693
29	N1	M0P0	1.66414213515533	0.0960840284930582	0.0909565611115015
30	N10	M0P0	1.65784143228826	0.0973494760978151	0.0963768977950414
31	N18	N20	-1.65446164707561	0.0980337497785144	0.102303311372594
32	N2	M0P0	1.6390218689741	0.101208705269234	0.0996461888012879
33	N4	M0P0	1.62697306905851	0.103742817636704	0.103997822321104
34	N11	N21	-1.6004310437498	0.109502992903792	0.131176460383501
35	N10	N21	1.59108577200612	0.111590274079167	0.10334895071922
36	N12	N15	-1.58159030352211	0.113743129023826	0.109394684178154
37	N0	N7	1.58069659080128	0.113947428263296	0.090480000922388
38	N13	N21	-1.53942911028222	0.123699571870889	0.11803619229108
39	N20	M0P0	1.52708400261269	0.126740124351449	0.13655172834202
40	N0	N19	1.52219493633891	0.127960243540332	0.130362200343364
41	N6	N15	-1.50604310902395	0.13205610752171	0.142195445700307
42	N7	M0P1	1.49760100354607	0.134236945884236	0.143623952035228
43	N5	N18	1.48145605390545	0.138485087197243	0.128318830968006
44	N13	N16	-1.47867360574982	0.139227569868368	0.136792961670743
45	N5	M0P0	1.46655042380191	0.142498394760161	0.141725048080875
46	N16	M0P1	1.45937924614525	0.144460754946233	0.156397458077666
47	N9	N10	-1.45920692951265	0.144508162148434	0.152065562334686
48	N0	N17	-1.44975281351665	0.147127462275938	0.149888433363068
49	N6	N8	-1.44101391811051	0.149580750786677	0.149657947379271
50	N14	N22	1.44041951242377	0.149748746488874	0.149291856561212
51	N6	N11	1.42165804628456	0.155125544943732	0.146683562666333
52	N4	M0P1	1.41901484155363	0.155894689175685	0.158297730130195
53	N10	N19	1.40451427934699	0.160165762596003	0.152030610814789
54	N1	N3	-1.40180991469242	0.16097201696973	0.161770308795134
55	N15	N17	1.39803025930712	0.162103980691347	0.150629443331917
56	N6	N12	-1.39360711960948	0.163436277392893	0.18447362872747
57	N16	N21	-1.3749361287413	0.169151247229221	0.150963060225171
58	N9	N14	-1.36943844467209	0.170862263851084	0.175632731891622
59	N1	N22	1.3486561213757	0.177447445464777	0.182914996672985
60	N15	N22	-1.34616051043127	0.178250757415269	0.166851258891602
61	N1	N5	-1.34149708967435	0.179759113998285	0.172995063824241
62	N4	N19	-1.31836562257407	0.187381283047321	0.188292418940395
63	N3	N7	-1.30649533049679	0.191384165944153	0.187223619531657
64	N7	N22	-1.28220340404682	0.199771302412781	0.186277183693468
65	N13	N22	1.28168234126375	0.199954102005258	0.19280988707165
66	N5	N17	1.27530870810249	0.202199996723688	0.207197333385619
67	N1	M0P1	-1.26517410320951	0.205808923561574	0.195980091682476
68	N17	N21	-1.26330964387557	0.206477921758724	0.211779233441589
69	N7	N20	-1.25546678505286	0.209309358387881	0.213028988185203
70	N5	N10	-1.2542917320538	0.209735988007216	0.210498584946547
71	N6	N19	1.24770281429295	0.212139910298047	0.213930482536408
72	N0	N15	-1.24523119287809	0.213046779699613	0.210933975488162
73	N0	N8	1.21449595036922	0.224558395307748	0.215656047721402
74	N9	N12	1.20910892477538	0.22662100090107	0.218972412376758
75	N8	N16	-1.20133254860264	0.22962222943959	0.240139598698661
76	N5	N7	-1.17562200640602	0.239745957665734	0.213148632090416
77	N11	N13	-1.15959265525628	0.24621469275737	0.331294010473163
78	N4	N7	1.15211060448044	0.249275626023011	0.250061333380041
79	N12	N21	1.1508460681117	0.249795568568822	0.232965642944622
80	N8	N20	1.14843424648401	0.250789342833305	0.251982048612083
81	N2	N13	1.13752760116237	0.255317792916255	0.26284511303451
82	N4	N21	-1.12908353247309	0.258862597390039	0.260995055692539
83	N14	N18	1.12311655608146	0.261387995511775	0.265522439507582
84	N14	N20	1.11343673377016	0.265520905857716	0.281229164367051
85	N8	N19	-1.11240612450468	0.265963572519539	0.281732432587523
86	N7	N15	1.10077322643941	0.27099536703357	0.243608601571618
87	N11	N16	1.09084005878494	0.275343266292438	0.276665989021746
88	N4	N8	1.08943490510827	0.275962145896019	0.268396520553717
89	N12	N20	1.0816665129687	0.279400738071008	0.27193169038266
90	N17	N22	1.06826291992605	0.285401929670495	0.282080848458165
91	N9	N17	1.06444585730651	0.287126769284193	0.297503503603757
92	N8	N11	1.06358075243524	0.287518665572073	0.282231019959111
93	N3	N8	1.05875890579284	0.28970959322928	0.300643097310418
94	N6	N14	-1.05741739399597	0.29032113658515	0.289354556667445
95	N0	N3	1.04691073958103	0.295140748157811	0.315164338430549
96	N12	M0P0	-1.04396018475047	0.296503811002281	0.299433182303895
97	N2	N7	1.01369847367617	0.310726652612659	0.323950730701199
98	N2	N3	-1.01037662981824	0.312314880189761	0.190572554631778
99	N15	N19	0.997060059227352	0.318735358471389	0.324720815593406
100	N0	N12	-0.989827994639745	0.322258199080545	0.353455845797932
101	N11	N22	0.987345584335752	0.323473250876519	0.3120403451038
102	N7	N17	-0.976750348619236	0.328692762381288	0.342462287871194
103	N12	N17	-0.97167384426687	0.331212832921738	0.354226214627167
104	N2	N4	0.966494644942867	0.333796725249975	0.307702486390108
105	N7	N9	0.963098371094699	0.335498159151143	0.337918015934508
106	N2	N10	-0.955123225044782	0.339515385234939	0.280926107488071
107	N7	N8	0.948377700976381	0.342937207313976	0.339018760865394
108	N20	N21	-0.945717965143621	0.34429245688792	0.334882141073117
109	N3	N19	-0.942825751106098	0.34577003782764	0.329193499166565
110	N22	M0P1	0.941734117261521	0.346328783107111	0.328207355248164
111	N10	N17	-0.928485569638362	0.353155749750204	0.354192292761838
112	N13	N18	0.922376393456695	0.356332278797818	0.374913622749073
113	N3	M0P1	-0.92178239804504	0.356642090603276	0.389736240309769
114	N8	N13	-0.917791926669941	0.35872780972066	0.352799431983318
115	N0	N18	-0.912289727396624	0.361616220549711	0.355363556437936
116	N8	M0P1	0.899671260345349	0.368295222119431	0.404753175499535
117	N10	N22	-0.888065333447753	0.374505608792686	0.372579618391744
118	N9	N13	0.887492323040991	0.374813897559692	0.373087889956697
119	M0P0	M0P1	0.877022425544065	0.38047445758952	0.364635304741155
120	N12	N18	0.869916234083478	0.384346183015788	0.382073668846935
121	N7	N18	-0.861477868983263	0.388974904963391	0.339285953407126
122	N22	M0P0	-0.859993459871917	0.389792647671032	0.432676316220321
123	N2	N5	0.841281078232299	0.400190488346505	0.41491196995541
124	N1	N19	-0.821237850741456	0.411510800433386	0.376710629921601
125	N1	N8	0.817521106360563	0.413630692577449	0.390308292536938
126	N0	N10	0.816899483455405	0.413985873022423	0.420206730584103
127	N1	N2	0.816504236780616	0.414211801334138	0.402245363449002
128	N9	N16	0.813060707182945	0.416183253150903	0.411913893134613
129	N10	N13	0.806381925058224	0.420022665637934	0.410968048086116
130	N1	N16	-0.805976632019881	0.420256323165831	0.410381830353098
131	N7	N13	-0.800615473478977	0.423354290029165	0.404624670297426
132	N8	N22	0.798895660676902	0.424350915304696	0.411482571150781
133	N7	N14	0.798603616746775	0.424520289830168	0.449920914596903
134	N1	N10	0.791739428252671	0.428512627228312	0.436851602065155
135	N3	N10	-0.784932354873849	0.432493230771802	0.398443630437273
136	N15	N21	-0.782999563158843	0.433627368574599	0.400703929399454
137	N5	N20	0.776162256499714	0.43765318841271	0.450936682611256
138	N0	N5	0.773753735235343	0.439076436406234	0.417637467833131
