SNP1	SNP2	Zscore	ZP	glm_score
1	M0P0	M0P1	8.27880273282647	1.24419847544418e-16	3.70756682285242e-16
2	N6	N22	2.74980683537169	0.00596304051258037	0.0076512733817449
3	N15	N21	2.572403279913	0.0100995171145646	0.0086743967373683
4	N0	N16	2.45241086805047	0.0141902530054777	0.0142674066268803
5	N17	N18	2.44186016595702	0.0146118050950718	0.016735417493462
6	N10	N20	2.42932604571267	0.0151269219965759	0.016971823545186
7	N4	N16	-2.27449213440222	0.0229364134890607	0.0223826022674433
8	N20	N22	-2.12646332876759	0.0334646995520628	0.0279023591080291
9	N13	N15	2.11355549072728	0.0345532508025793	0.0375860835377323
10	N9	N14	-2.09872122219908	0.0358414827653589	0.0278195995645664
11	N1	N21	2.03831684213085	0.0415182566143064	0.0405373879335064
12	N5	N6	1.99759311984992	0.0457607897677558	0.0525786502438813
13	N9	N22	-1.89996575999266	0.0574376131501253	0.0669122898206898
14	N7	N16	1.85006745221074	0.0643038283276077	0.0757542803503685
15	N10	M0P0	-1.83107002632756	0.0670900916846986	0.0724893204258702
16	N2	N11	1.81242563018976	0.0699204555622913	0.0710683093621477
17	N0	N7	1.80353956993728	0.0713035168349862	0.0555635202879177
18	N13	N17	1.79509688108499	0.072638265618061	0.0702682208107923
19	N3	M0P1	-1.78724388782496	0.0738980787660522	0.0643726375606753
20	N17	N22	1.7678779219248	0.0770813144838283	0.0740575891108968
21	N6	N15	1.74881305225975	0.0803233398789436	0.0771253408008178
22	N6	N11	-1.7136889496676	0.0865858674418928	0.101994077478624
23	N13	M0P0	1.68571128361921	0.0918514224745879	0.0879451096554077
24	N4	N22	-1.68410451551539	0.0921614718566287	0.0889934292462145
25	N3	N19	-1.66581115712373	0.0957510332105836	0.0922455160992837
26	N11	N21	1.66031665015145	0.0968507678959561	0.0986348736078325
27	N2	N20	-1.64475829816405	0.100019665132769	0.0789908783014463
28	N6	N20	1.60849754875672	0.107726252626674	0.0977167326109718
29	N14	N17	1.59549509951794	0.110601564979475	0.108581287770354
30	N6	N17	-1.59338374477242	0.111074130062025	0.134697919247509
31	N1	N20	-1.4981328604467	0.134098735028603	0.135343751621405
32	N2	N7	1.48721575691726	0.136957835744994	0.148352113008052
33	N5	N22	-1.46567506097305	0.142736831458498	0.129973858196946
34	N12	N22	1.45663058865027	0.145218379324763	0.142833166435634
35	N3	N18	1.45171095533692	0.146581991857616	0.172212868640456
36	N4	N9	-1.43958427723813	0.149985050532109	0.195134659998762
37	N3	N4	-1.43361983638399	0.151680779643896	0.14139288406684
38	N10	N18	-1.40646376983004	0.159586455672594	0.165780468264812
39	N12	N13	-1.40551668747337	0.159867690632893	0.170532313657726
40	N3	N7	-1.37349471916746	0.169598601795377	0.190852064432696
41	N12	M0P1	1.37193891642403	0.170082454209513	0.174237311116254
42	N0	N4	-1.35504541305779	0.175403088656475	0.176148706742562
43	N6	N10	1.34062626409432	0.180041825561384	0.18291753407733
44	N15	N16	1.33977389069478	0.180318866486929	0.174773891243961
45	N13	N18	1.33921635918959	0.180500248264106	0.168954924230435
46	N2	N8	1.31307302288066	0.189158343189106	0.193078515858211
47	N6	N14	1.3122482970491	0.189436370866987	0.16936528819702
48	N7	N20	-1.31103584050125	0.189845655164509	0.201775548308946
49	N7	M0P0	1.31023851154507	0.190115161284675	0.214251382297406
50	N17	N21	-1.30982219036521	0.190255994443872	0.196322833619626
51	N15	N19	1.29382825654521	0.195724750125807	0.217259888314351
52	N0	N14	-1.28934483346419	0.197278231003551	0.201633102682354
53	N5	N21	-1.28836031952457	0.197620564791466	0.194075430449013
54	N12	N18	-1.28171771853798	0.199941687062514	0.201747955401743
55	N10	N14	-1.25951501390403	0.207844370715159	0.224151336042892
56	N2	N16	1.24916806426716	0.211603609973014	0.208033140469229
57	N0	N18	-1.24850927990559	0.211844612134747	0.21782503270681
58	N3	M0P0	1.24733590167556	0.212274358646129	0.206604619253188
59	N7	N8	-1.24414289436859	0.213446976533709	0.192253882865409
60	N0	N3	1.24038856153873	0.214831709741396	0.229663927081754
61	N0	N22	-1.22274515979931	0.221425964362048	0.230871324055922
62	N22	M0P1	-1.20519765488116	0.228127007496224	0.228858578143555
