SNP1	SNP2	Zscore	ZP	glm_score
1	N0	N10	2.87094495789853	0.00409246777883223	0.00433111251842813
2	N13	N15	2.67408624391084	0.00749331782237587	0.00901456649032563
3	N2	N18	2.51049946111713	0.0120560506144517	0.0123122368335951
4	N11	N19	-2.30268066769818	0.0212968166958337	0.0204686213030158
5	N15	N21	-2.27127639715868	0.023130251133363	0.024984997654126
6	N1	N12	2.19085420221002	0.0284623448005908	0.0257972382388938
7	N6	N14	2.15117991475499	0.0314620017307625	0.031381042793565
8	N3	N11	2.14421526431574	0.0320156425730935	0.0315051478165307
9	N3	N17	2.11133113408765	0.0347438597605949	0.0271065318552071
10	N10	N14	2.08843837903723	0.0367583085170234	0.0406636210377976
11	N8	N15	-1.98296861860791	0.0473709349592797	0.0376389832964608
12	N7	N20	-1.97392978544632	0.0483897273920528	0.0431237183810054
13	N8	N19	-1.93620007169228	0.0528432017120289	0.0557263161263274
14	N1	N19	-1.93319192510825	0.0532125591322635	0.0581677797416597
15	N7	N14	-1.92255409747912	0.0545360734700599	0.049408140249612
16	N8	N12	1.87160891800829	0.0612607287144562	0.0729295490033442
17	N11	N15	-1.85833311102334	0.063121724583818	0.0782742490467506
18	N20	M0P1	-1.82820829526625	0.0675182965361499	0.0758441423392961
19	N5	N12	1.81057171203519	0.0702071743369703	0.0733769045478562
20	N2	N4	1.7933156524395	0.0729224659922585	0.072675907598866
21	N9	M0P0	-1.78789325915835	0.0737932306594601	0.0776635105842329
22	N0	N14	1.75626027932482	0.0790439762253758	0.0711578139003765
23	N19	N20	-1.71811746405411	0.0857751919973155	0.0790554768855337
24	N14	N19	-1.71759359272743	0.0858707698336667	0.0826296501507438
25	N2	N13	1.71675523216706	0.0860239037783664	0.0898736450243005
26	N11	N22	-1.69592494464601	0.0899000949552637	0.103773974796956
27	N17	M0P1	1.69398261629158	0.0902685864011054	0.0968063739382766
28	N13	N21	-1.6276890398663	0.103590838250125	0.119007096669253
29	N7	N16	1.59700061680436	0.110265569733412	0.101334104984413
30	N10	N12	-1.5550442824949	0.11993552327941	0.126975589044178
31	N1	M0P0	-1.5413521206023	0.123231110171372	0.13855722798027
32	N12	N18	-1.54081189470365	0.123362573661287	0.127051862650081
33	N14	M0P1	1.53440372908526	0.124930360777502	0.124620108170062
34	N2	N8	1.50717574741104	0.131765615016413	0.135515073909713
35	N9	N16	-1.5046492863323	0.132414267785949	0.132015191012735
36	N14	N15	1.47985751356558	0.138911276117589	0.139314239513
37	N15	M0P1	-1.46441918814393	0.143079448482514	0.151734114301722
38	N12	N15	1.45357577938547	0.14606395602462	0.148662325959179
39	N5	N11	-1.45148072307954	0.146646046212867	0.19384565596144
40	N5	N14	1.44870392173548	0.147420284800213	0.155114809345311
41	N16	M0P0	1.41993488204655	0.155626639606078	0.159778936807969
42	N18	N21	1.41840985894897	0.156071138902416	0.160808219142008
43	N2	N20	-1.39567843804422	0.162811350179408	0.168160063681352
44	N4	N15	1.37490990708065	0.169159377447781	0.171393597546244
45	N10	N21	-1.36958040582416	0.170817919556362	0.172323400782492
46	N10	N17	-1.3669472767565	0.171641831868677	0.172823281418389
47	N13	M0P0	1.32753270715174	0.184332527978993	0.171430197623305
48	N0	N20	1.32716067679388	0.184455537220838	0.176036498773807
49	N7	M0P0	1.32302395410398	0.185827411946923	0.175751226783477
50	N9	N11	-1.32247381542983	0.186010423033244	0.177986625308483
51	N11	M0P0	1.30864988048612	0.190652976280138	0.16571152078116
52	N12	N14	-1.3024247879193	0.192771213476579	0.196926997821305
53	N16	N18	-1.2958856731351	0.195014875849176	0.19612187056607
54	N1	N17	-1.29095913398785	0.196717848451871	0.211907145264037
55	N6	N19	-1.28213112923154	0.199796650618058	0.205226034668452
56	N2	N7	1.26050798506275	0.207486169170781	0.227413958750263
57	N0	N18	1.24095766744678	0.214621387610287	0.205978780893101
58	N18	N22	-1.21586960769031	0.224034597298812	0.221888889502564
59	N12	M0P1	-1.208907769486	0.226698280905727	0.233041217097445
60	N5	N17	-1.18543648123244	0.235844914879246	0.264617364453186
61	N1	N2	1.17657112719192	0.239366727559214	0.20991006617491
62	N2	N6	1.15416302740447	0.248433337402282	0.246351611173339
63	N13	N17	-1.14185502810878	0.253514284548776	0.286062327464923
64	N2	M0P0	1.14096416963993	0.253884833771488	0.255465007307781
65	N3	N18	1.14083027151996	0.253940560763491	0.241219442138171
66	N2	N11	1.12656116861547	0.259928064807851	0.240602527157274
67	N16	M0P1	-1.12356830276206	0.261196209328196	0.261134609204166
68	N0	N7	1.11591991506187	0.264456416355888	0.263718621185937
69	N20	N22	-1.11532726886402	0.264710204094137	0.289622490630786
70	N22	M0P0	-1.08790843236846	0.276635533176623	0.296673563946689
71	N3	N5	1.08318238265231	0.278727477843376	0.284933438699639
72	N8	N17	1.0780232813892	0.281023366501793	0.218027240521275
73	N5	N9	-1.07290014500925	0.283315920997272	0.243962575050876
74	N5	N22	-1.07122386324285	0.284068784228736	0.302856324182264
75	N2	N10	-1.05895368291038	0.289620874036953	0.278847389039412
76	N7	N9	-1.05395561271333	0.291903239603051	0.274495811348108
77	N8	M0P0	-1.0430087562371	0.296944237373885	0.307759223866112
78	N16	N22	1.03511438327801	0.300615496184128	0.287572418430309
79	N21	N22	-1.02303879626205	0.306289502812033	0.303635486640761
80	N9	N18	-1.02264095329081	0.30647763885346	0.303392624396378
81	N0	N12	1.02112074335635	0.307197236431674	0.300330679478502
82	N4	N18	-1.00420032455425	0.315282065722437	0.310913209924713
83	M0P0	M0P1	1.00327632223214	0.315727557113024	0.300833565543415
84	N4	N8	-0.996074304771205	0.319214043521761	0.319391922186037
85	N11	N18	-0.994123381176606	0.320162803617589	0.339171071076476
