SNP1	SNP2	Zscore	ZP	glm_score
1	N15	N16	-2.53809165114537	0.0111458790976692	0.0121362711580616
2	N3	M0P1	2.51624987134397	0.0118611058339028	0.0178680709147393
3	N4	N9	2.51093238113391	0.0120412759409849	0.0100618794487046
4	N4	N20	-2.48963713357017	0.0127873576651616	0.0142857934126201
5	N7	M0P0	2.47102138105992	0.0134727763260359	0.0103260617604559
6	N1	N14	-2.43050869563845	0.0150776442486572	0.0132850955849051
7	N15	N22	2.2938293956109	0.0218003002236783	0.0347585572093998
8	N8	N19	2.17496859287916	0.0296324700296499	0.024673700824958
9	N4	N19	-2.09770654344819	0.0359310764993208	0.0411736224339132
10	N18	M0P0	-2.05103807071194	0.0402632394067824	0.0329722864310665
11	N1	N20	2.0504527721551	0.0403202679768755	0.0411400051502273
12	N10	N20	-2.03612566560177	0.0417377381184577	0.0431039016775013
13	N11	M0P1	2.00955962365303	0.0444778182438372	0.0435580539438562
14	N0	N13	2.00679407566544	0.0447715939481257	0.0577634563962578
15	N19	M0P0	-1.95806472773856	0.0502224179749236	0.0552299487743902
16	N9	N12	-1.86598347524376	0.0620436774790856	0.0630816993101396
17	N9	M0P0	-1.84179855067058	0.0655046221523812	0.0667566432420675
18	N13	N22	-1.81962270143236	0.0688164821186886	0.200268810137409
19	N7	N16	-1.81925649641405	0.0688723071170898	0.0658925527060435
20	N8	N12	-1.81232998272668	0.0699352244260435	0.0736068915370681
21	N0	N21	-1.81021925280268	0.0702617931137597	0.0827329618828042
22	N3	N19	1.7635976691639	0.0777997404248838	0.0797821726498292
23	N0	N6	-1.76233984419892	0.0780118957469881	0.086732729731391
24	N4	N5	-1.76156850606459	0.078142228951803	0.0838839705775199
25	M0P0	M0P1	1.7615249579459	0.0781495925721481	0.106369357183992
26	N4	M0P0	1.73975009003712	0.0819029097249823	0.0859857730439101
27	N3	N14	-1.70316598153586	0.0885370109336288	0.0894019169110715
28	N8	N17	-1.69498227691988	0.0900787829262434	0.0889872754859308
29	N7	N11	1.68195501108698	0.0925775641123424	0.0978550785520187
30	N11	N15	-1.68138301276626	0.0926885429348633	0.0873680406408543
31	N5	N9	1.66568360268104	0.0957764496136772	0.0896201763935126
32	N5	N15	-1.65336176776205	0.0982572589624589	0.082557881885615
33	N14	N21	1.64271481397206	0.100441952301747	0.114387946146396
34	N3	M0P0	-1.61989907892002	0.105253957754937	0.105695834875433
35	N1	N7	1.60343206354792	0.108839296828751	0.0948527604456589
36	N16	N20	1.60329752319665	0.108868983064089	0.117582096603576
37	N8	N11	-1.59989696972539	0.109621441691215	0.110459322248633
38	N0	N10	-1.59709579072111	0.110244356332808	0.102833713614732
39	N22	M0P0	-1.5942710512108	0.110875338626874	0.125092646512503
