SNP1	SNP2	Zscore	ZP	glm_score
1	N57	N95	3.97862787462609	6.93141286651164e-05	7.12560318604208e-05
2	N23	N79	3.76305533128159	0.000167850046196252	0.000146358609541495
3	N19	N25	3.67805186137993	0.000235022180176445	0.000263367553092397
4	N0	N24	3.56926949289999	0.000357978034666098	0.000555450692302717
5	N45	N68	3.51233889832638	0.000444181204407327	0.000264518983212395
6	N23	N35	-3.39279743560919	0.000691827776650636	0.00104750024108875
7	N30	N54	3.33135023207078	0.000864257915523308	0.000947942158122254
8	N34	M0P1	-3.26606009204558	0.00109055104390296	0.00117228121686573
9	N21	N62	3.23148293049154	0.00123149679108156	0.00129064610670735
10	N15	N18	3.08017179713746	0.00206881224876203	0.00219221415589118
11	N69	N92	3.06559709672512	0.00217235829596595	0.00226467440011512
12	N15	N91	3.03953984434916	0.00236939858741695	0.00200111594590943
13	N7	N74	3.03048426003911	0.00244161912953684	0.00262267651065535
14	N4	N91	3.0197988888307	0.00252942580798406	0.00286108229578434
15	N15	N69	2.99459989511464	0.00274805053566363	0.0029658633981188
16	N20	N68	2.93649867154697	0.00331940242024311	0.00279117933057575
17	N1	N56	2.93564752616661	0.00332852296199724	0.00359049527389317
18	N19	N68	2.92614121431886	0.00343195115498081	0.00316863792077674
19	N39	N49	-2.92014830264117	0.00349864848757318	0.00319958916757198
20	M0P0	M0P1	2.91321466989286	0.0035772858865047	0.00563371714582675
21	N4	N26	-2.89492433074792	0.00379249941977412	0.00548265114834441
22	N5	N40	2.88533397779071	0.00390998628394054	0.00436093625925506
23	N20	N69	2.85735803113664	0.00427183684467738	0.00502217873440056
24	N6	N69	2.85431934398302	0.00431291534752179	0.00444037529276297
25	N12	N25	2.84845344311607	0.0043932280693629	0.00539993239994837
26	N43	N92	2.84514695375067	0.00443909381194994	0.00482701126556154
27	N30	N94	2.82767471827007	0.00468874218000865	0.00396000324440814
28	N83	N93	-2.81192897847969	0.00492453754718325	0.00529810101891489
29	N7	N19	-2.80198212489495	0.0050789687686344	0.00464298317311191
30	N61	M0P0	-2.77724385839234	0.00548220308507453	0.00539948212654816
31	N25	N37	2.76313645762649	0.00572488268377954	0.00689522668121503
32	N41	N64	2.76070264216409	0.00576771641639104	0.00644086378960723
33	N18	N40	2.74982284771687	0.00596274914573988	0.00509011671925183
34	N73	N90	-2.74796746520792	0.00599659591172583	0.00654135319473375
35	N9	N30	2.74193185429511	0.00610790118160327	0.00572215368698549
36	N13	N94	-2.72837925163539	0.00636463868694551	0.00661473780381255
37	N22	N30	-2.72547723586728	0.00642086039516097	0.00671629714329516
38	N25	N97	2.69651243695759	0.00700697809589931	0.0113628878743514
39	N38	N92	2.69613139505902	0.00701499892733664	0.0084274733616876
40	N62	N96	-2.69268123176043	0.00708800012906799	0.00656702282571241
41	N50	N85	2.68426835585299	0.00726887352423217	0.00753948165377442
42	N65	N88	2.66958063737764	0.00759460346490804	0.0119923286802446
43	N5	N14	2.63129416981307	0.00850603742588786	0.00901552156754117
44	N7	N97	-2.61876996827254	0.00882474329588213	0.0107343105032862
45	N8	N50	2.59643264235996	0.00941973728061224	0.0100532342483517
46	N76	N81	2.59207740547263	0.00953983045487498	0.0114511827948572
47	N36	N86	2.59056100591309	0.00958196363998967	0.00964913845491037
48	N43	N66	-2.58432734459781	0.0097569141822095	0.0104598812200737
49	N39	N69	-2.57908613383566	0.00990620826939117	0.0101269425681226
50	N8	N79	2.57732227417092	0.00995690698610479	0.0103133977545563
51	N15	N90	2.56913661135847	0.0101952257030658	0.00950379102642267
52	N38	N46	2.55530311434405	0.0106095363122408	0.0126001777585942
53	N55	N86	2.55098252808224	0.0107419710776632	0.0152256946170394
54	N18	N58	2.54769100286687	0.0108438472914039	0.0108821437900639
55	N35	N57	-2.54453220277097	0.0109424221551731	0.0113708479021816
56	N25	N83	-2.53854987374375	0.0111312936012773	0.0104108911511241
57	N9	N49	2.53673334598635	0.0111892145459234	0.0097921624014808
58	N4	N9	-2.53625724645839	0.0112044394335013	0.0118743123474573
59	N54	N83	-2.52987060747747	0.0114104597631711	0.0112772612143182
