SNP1	SNP2	Zscore	ZP	glm_score
1	M0P0	M0P1	8.0296182931447	9.7776394942221e-16	4.40446893528362e-14
2	N6	N20	3.15723165035618	0.0015927476084298	0.00166005365815007
3	N1	N7	2.94056858381351	0.0032761046690407	0.00339666357726358
4	N21	M0P0	-2.7088746193757	0.00675118473750661	0.00629309717107168
5	N18	M0P1	2.65394761106388	0.00795561774311842	0.00788270284672245
6	N7	N9	2.54310947414352	0.0109870799449444	0.00808189614712764
7	N1	N17	2.46868734474718	0.0135609645896839	0.0141442850797119
8	N10	N15	-2.39013034812705	0.0168423940478651	0.0161439316208067
9	N19	N20	2.29047608329675	0.0219937334630531	0.0243079107120533
10	N6	N14	2.26463698823865	0.0235349651551133	0.0262330811453722
11	N5	N10	-2.20637500443568	0.0273577536744946	0.0357047074754086
12	N9	N20	2.10294959051467	0.0354701762365735	0.0505581331518817
13	N5	N7	2.07599435047046	0.037894473509002	0.0443370459682733
14	N17	N21	-2.05358427358936	0.0400159455329389	0.0392260427283116
15	N5	N6	2.01327323971038	0.0440858919774454	0.0504823775194175
16	N3	N19	1.97949213232372	0.0477606245863938	0.0472731973106542
17	N18	N22	-1.97392948837777	0.0483897611755509	0.0479492208565491
18	N14	N16	1.95908728480722	0.0501025656350585	0.0526538307130123
19	N0	N1	1.95269657070674	0.0508555602926737	0.057231804551288
20	N10	M0P0	1.94574001633617	0.0516859772088311	0.0486606645871329
21	N7	N21	-1.94523243185622	0.0517470101363054	0.0529886979363871
22	N2	M0P0	1.93743418041172	0.05269229183226	0.0522013545073673
23	N13	N20	-1.91852470098236	0.0550445131399524	0.060972818291033
24	N3	N20	1.90638740084564	0.0565999621440988	0.0593629786931127
25	N10	N22	-1.86102311473969	0.0627409125510978	0.0630623449799696
26	N17	N18	-1.83979748367627	0.0657979750140013	0.063318137172347
27	N2	N8	-1.82273747810161	0.0683431610939253	0.0713447655949083
28	N12	N15	-1.73189738329453	0.0832918347402782	0.0872115969587076
29	N11	N18	-1.70136423180282	0.0888746134454725	0.0990481714334887
30	N4	N8	-1.69856670018871	0.0894008551975202	0.0979984061411936
31	N1	N21	-1.69500237692743	0.0900749698764337	0.0961598716348965
32	N2	N21	1.69471779589972	0.090128968109112	0.0916132128639242
33	N5	N16	-1.67603222625147	0.0937318804693364	0.0916393677578368
34	N8	N10	1.67258121634406	0.0944097672187241	0.114245043778602
35	N15	N16	-1.65945748796999	0.0970236403161845	0.102935098083614
36	N6	N22	1.65071907161728	0.0987959516839608	0.105836996152185
37	N0	N13	1.64628664108196	0.0997047585343789	0.102300755306796
38	N0	N8	1.62103881314997	0.105009314923645	0.0743503109970389
39	N6	N15	-1.59244689543586	0.111284326302108	0.122893297591234
40	N3	N14	-1.57636097083083	0.114942637649982	0.104540648682514
41	N0	N10	1.56971179177171	0.116482176667488	0.105172500485315
42	N11	N12	-1.56953061170075	0.116524352387267	0.107851189734722
43	N4	N20	-1.56909524478582	0.116625747641101	0.132861514784732
44	N6	N17	1.55153814424791	0.120772773579784	0.118240946646214
45	N5	M0P1	-1.54471757044565	0.122414592995652	0.115388206106227
46	N16	N17	-1.51954247363612	0.128626005396052	0.128248528096929
47	N13	N19	1.47662980273288	0.13977489835661	0.133708394984628
48	N10	N12	1.459486819903	0.144431165640896	0.141134917142203
49	N22	M0P0	-1.45207500060589	0.146480752228836	0.144602047952349
50	N13	N21	1.42003937681384	0.155596217670286	0.150395424804951
51	N3	N16	1.41458868306722	0.157189128829577	0.15435644618439
52	N7	N18	1.40919272886159	0.158778187200663	0.176392476802861
53	N10	N16	1.40861267868869	0.158949727779791	0.1498397490752
54	N0	N20	1.39904923601177	0.161798218958509	0.154362675825409
