SNP1	SNP2	Zscore	ZP	glm_score
1	M0P0	M0P1	25.0666098887392	1.15069248429019e-138	2.20252367551075e-117
2	N22	N42	3.07459274661402	0.00210790170200889	0.00211903926986509
3	N12	N37	-2.99344406975741	0.00275848062920825	0.0047521503142346
4	N23	M0P0	2.96360594146951	0.00304057378269376	0.00236870409461242
5	N28	N38	-2.94949014087183	0.00318298728505839	0.00337878189890152
6	N15	N17	-2.86914871991152	0.00411578226616044	0.00470896325822294
7	N14	N32	-2.85538936258027	0.00429840961950374	0.00470387026961803
8	N40	M0P1	2.85241571045674	0.00433883175662326	0.00430905834931474
9	N19	N43	-2.76920498887237	0.00561932680130222	0.0114624525915993
10	N16	N33	-2.68728226144806	0.00720360508817046	0.00784438101829889
11	N17	N42	2.66785569682437	0.00763370371822378	0.00758299281888476
12	N1	N6	-2.63152287495962	0.00850031446185526	0.00894061820456784
13	N17	N22	2.61029374182496	0.00904645066207878	0.0098952456844957
14	N9	N39	-2.55193745170716	0.0107125748551523	0.00921449102278435
15	N1	N9	2.52426089345236	0.011594184763696	0.0127668729140956
16	N31	N47	-2.48394885397937	0.0129934468609545	0.0153782414497034
17	N34	N41	2.47667963685106	0.0132610873154313	0.0152539442589493
18	N6	N33	2.45811665757287	0.0139667796840319	0.0137100609868562
19	N25	N46	2.43316853127666	0.0149673325277367	0.0155339352509428
20	N28	N39	2.43116218806435	0.0150504757217331	0.0168278991694198
21	N3	N17	2.40381430271726	0.0162250128026079	0.0189423641386478
22	N12	N27	2.39076304903565	0.0168134000502775	0.021513685386602
23	N16	N26	2.38351335794399	0.0171482621063447	0.0173403246397097
24	N21	N34	2.33838435980782	0.0193673183370102	0.0164624907953037
25	N4	N30	-2.32756695537536	0.0199351098159231	0.0207663887374005
26	N0	N29	-2.32713371883832	0.0199581493759559	0.0157523610542366
27	N30	M0P1	-2.31064247256296	0.0208526112129107	0.0190872351226329
28	N15	N29	2.27879197106142	0.0226794344127549	0.0251133588450895
29	N24	N33	2.21755387240234	0.0265852659912138	0.0292363274611767
30	N3	N24	2.2148296889455	0.0267717565968362	0.0306070955592905
31	N30	N32	-2.21328685770892	0.026877875106822	0.0360686672216987
32	N21	N44	2.19324838484039	0.0282894882109087	0.0266638832255831
33	N34	N39	2.18228111014278	0.0290887922660561	0.0345156088564565
34	N29	N30	2.18042617054719	0.0292258859813944	0.0315017898561637
35	N32	N36	-2.17801201578992	0.029405142193966	0.0299190480089679
36	N21	N26	2.1707149824784	0.0299527239374181	0.0300537175132759
37	N10	N14	2.14219147253909	0.0321780774346296	0.0336908537216619
38	N30	N33	-2.11770663996713	0.034199920174909	0.03765773697014
39	N5	N41	-2.11144803167327	0.0347338202950641	0.0321844629728597
40	N32	N35	2.10859304592414	0.0349797236550712	0.0346911597715105
41	N35	M0P0	2.10338045287997	0.0354325257521506	0.0341485630418692
42	N9	N27	2.09903718133796	0.0358136232490254	0.0294646092494797
43	N6	N20	-2.08483776131027	0.0370840297629585	0.0348775809180323
44	N0	N15	2.07624242622881	0.0378715351849451	0.042447221541623
45	N17	N20	2.04715956094464	0.0406424205161412	0.039960931958757
46	N2	N42	2.0322274673849	0.0421306334372528	0.0445609373712924
47	N11	N44	2.02659350174431	0.0427040016779248	0.0473818983738082
48	N0	N32	2.02046219839471	0.0433354673868095	0.0436429958976356
49	N1	N47	-2.0066252495354	0.0447895807126812	0.0437384659216297
50	N5	N22	2.00086629928402	0.0454068002276759	0.047184355062569
51	N5	N31	-1.998126983326	0.0457028950335829	0.0632312589611625
52	N18	N25	1.99076911560241	0.0465062762261488	0.0591099948264868
53	N22	N24	-1.99041414655924	0.0465453328202626	0.0458660453626793
54	N5	N32	-1.98766093695345	0.0468492019302017	0.0439959799306021
55	N7	N42	1.97272320740406	0.0485271064099523	0.0488612829658882
56	N4	N17	1.95441395546814	0.0506522816146764	0.0513860523756765
57	N18	N28	1.95092450883582	0.0510660266609728	0.0511149404483491
