SNP1	SNP2	Zscore	ZP	glm_score
1	M0P0	M0P1	-10.8497806197363	1.99904572133496e-27	2.40807886229935e-25
2	N7	N9	-2.98852255278699	0.00280329810606336	0.00328149898607185
3	N4	M0P1	2.92164504715695	0.00348188105674924	0.00509841103016249
4	N7	M0P0	2.64556666257261	0.00815542160594843	0.00906899562684791
5	N13	N21	-2.60920721268224	0.00907522700946284	0.0102420382655018
6	N15	N20	-2.30953368940352	0.0209139844485676	0.0183816180357822
7	N8	N21	-2.28850594158909	0.0221080745002895	0.0223995146074204
8	N7	N20	2.27452479479309	0.0229344520521446	0.0240886183177689
9	N0	N6	2.24576674797657	0.0247189522382843	0.0220801222088923
10	N9	N18	-2.23433320938803	0.0254611567852896	0.0253271029775883
11	N13	N15	2.22299440617664	0.0262161771702527	0.0269412567955037
12	N15	N18	2.16149459996568	0.030657153641588	0.0241932667166216
13	N8	N20	-2.15280255992972	0.0313341988831559	0.0296258827247111
14	N14	N17	-2.09351423046911	0.0363032750939445	0.0405808239506326
15	N8	N9	2.06541139943341	0.0388840908899335	0.0385834492068299
16	N8	N12	2.04654721163336	0.0407025624416682	0.0403224976354494
17	N1	N15	1.99426158014554	0.046123475563795	0.050455343879321
18	N20	M0P0	-1.9364501732387	0.0528125895253961	0.0531812511193245
19	N7	N13	1.9284807021001	0.0537953623239278	0.0536562597573637
20	N3	N22	-1.89355192843359	0.0582845093711845	0.0550149796323157
21	N12	N21	1.89075516238522	0.0586570350658907	0.072496154713972
22	N3	N6	1.86277194314333	0.0624943590244313	0.0532207556404954
23	N3	N13	-1.85626042162215	0.0634164475205073	0.0634249524238152
24	N1	N20	-1.85107622844946	0.0641585874030254	0.0606980033763196
25	N16	N19	1.83959244261982	0.0658280947340172	0.0657862088162251
26	N3	N19	1.77437133748822	0.0760017476857382	0.0750184719990935
27	N5	N6	-1.72718406406584	0.0841346119087191	0.086496295871912
28	N2	N5	-1.71881976502216	0.0856471954179978	0.0887813048932351
29	N5	N7	1.69019011175129	0.0909915895234025	0.0886386616056363
30	N9	N17	-1.66138180338099	0.0966367900258934	0.103377167589931
31	N8	M0P0	-1.6585965616162	0.0971971151141371	0.0901027363274956
32	N19	M0P0	1.65506398323419	0.0979115197952538	0.0891473759204307
33	N7	N14	1.64585338163507	0.0997939488221926	0.102700830295082
34	N16	N17	-1.6443535779459	0.100103188175221	0.0993258959648572
35	N8	N15	-1.64376089541062	0.100225601775283	0.10794144902057
36	N3	N17	1.62588422418781	0.103974286720893	0.115257438823907
37	N1	N7	-1.60803680406835	0.107827118442191	0.106386878736737
38	N1	N13	1.5931666396647	0.111122812937484	0.113179128999841
39	N12	N13	1.56799888188783	0.11688139328947	0.112192138713936
40	N13	M0P0	1.50929607315468	0.131223137785351	0.142548234682323
41	N4	N7	1.49144136667648	0.135845654310293	0.138542796447082
42	N9	N16	1.48635512180428	0.13718521374561	0.137090322805157
43	N3	N8	-1.4836984695165	0.137888932500619	0.153708076042827
44	N7	N19	1.47707639889947	0.139655159177208	0.18603190491536
45	N11	N16	-1.47628514591214	0.139867360057646	0.183046467843635
46	N9	M0P1	-1.45451331884319	0.145804043596865	0.14683976062417
47	N5	N11	1.45307031212887	0.146204232876539	0.149332742457233
