SNP1	SNP2	Zscore	ZP	glm_score
1	N19	M0P0	4.25867157614313	2.05645345409205e-05	3.93498076339861e-05
2	N3	N22	2.87167605520281	0.00408301278208331	0.00452363876065561
3	N10	N15	-2.80396741496176	0.00504780063220187	0.00508427916101544
4	N13	N16	2.43094976616252	0.0150593022915918	0.0157100093043629
5	N3	N14	-2.42379416179481	0.0153593084237442	0.0166627116711679
6	N1	N9	-2.29290476776832	0.0218534882784947	0.0217599058034664
7	N14	M0P0	2.24399347773013	0.0248328209956238	0.0276023196465087
8	N8	N9	2.11593732083039	0.0343501387703355	0.0354988077984565
9	N11	N12	1.95702652998546	0.0503443492892867	0.0445335716786145
10	N22	M0P0	-1.9470403733087	0.0515298945785083	0.0525007333576665
11	N11	N20	-1.93779281529894	0.0526485046788901	0.0633759137503298
12	N7	N17	-1.91372912028127	0.05565477620844	0.0634971297491033
13	N14	N19	1.91122431172749	0.0559757608679908	0.0633794846529726
14	N18	N19	-1.89680015030184	0.0578543194945621	0.0517561577557436
15	N5	N12	1.85817174907867	0.0631446284917589	0.0669962589487057
16	N4	N9	-1.84553332719873	0.0649599950969553	0.0500012513333842
17	N11	N21	-1.83965085326599	0.0658195132838656	0.0688416829026018
18	N5	N14	1.81495650185334	0.0695305944043934	0.0651606245395936
19	N0	N22	-1.8132622771842	0.0697913785340394	0.0811546405319536
20	N7	M0P1	-1.80769551653765	0.0706539027825348	0.0598448018120622
21	N4	N11	-1.79424876822332	0.0727734712959122	0.0705866231499538
22	N12	N13	1.79318648831802	0.0729431098494678	0.0727861097662763
23	N7	N12	-1.77521540004764	0.075862327878892	0.0491147101382022
24	N6	N13	-1.7687160930837	0.0769412652707591	0.0796413024540841
25	N1	N13	1.76577936545838	0.0774328716380674	0.0806177765212749
26	N20	M0P0	-1.74642060492924	0.0807378921015884	0.0676502396006759
27	N10	N19	1.744634444627	0.0810485210978114	0.0776315877411306
28	N1	N11	1.68746234861463	0.0915144838504676	0.0864707588380537
29	N6	N17	-1.6866157502274	0.0916772614336162	0.0946742497571242
30	N7	N13	-1.6722207374831	0.0944808026979891	0.10168881225174
31	N4	N20	1.6572640794119	0.0974660962105876	0.12457352525682
32	N8	N12	-1.61677405757384	0.105927061233518	0.114322220319161
33	N6	N8	1.59005232017829	0.111823012121108	0.116065248980896
34	N18	M0P1	-1.56259361557265	0.118148210930769	0.117514244295437
35	N11	M0P0	-1.53362191161058	0.125122694561366	0.136331915011587
36	N4	N13	1.53034510273487	0.125931329723055	0.153201217547667
37	N9	N12	1.51569940514782	0.129595378136936	0.132588988414771
38	N15	N17	-1.51561933943374	0.12961563400849	0.125906877532293
39	N15	N22	-1.51523357292173	0.12971326376006	0.129157279892567
40	N10	N20	1.49725059263865	0.134328065502556	0.126219916466285
41	N0	N4	-1.46736798526337	0.142275978625492	0.954753597998769
42	N11	N15	-1.46332831673566	0.143377562980888	0.142257902998943
43	N15	N18	-1.46176551911374	0.143805475962621	0.136697071622243
44	N16	M0P0	1.44897120058377	0.147345625432814	0.153472169397915
45	N12	N21	1.44695172387316	0.147910445004688	0.132716106965477
46	N1	N6	-1.42640887211341	0.153750354220676	0.170355731498828
47	N5	M0P1	-1.42131998094304	0.155223757329875	0.158567568152666
48	N3	N12	-1.39124987203668	0.164149668809658	0.161360638135578
49	N13	N19	-1.38740389382234	0.165318638330737	0.166682396593292
50	N5	N22	1.38529905824231	0.165961041594897	0.155281064787091
51	N5	N21	1.3677951616782	0.171376202610888	0.170988708281722
52	N7	N8	-1.36537620735399	0.172134837993871	0.266452940630122
53	N18	M0P0	1.36530482452819	0.172157263267071	0.163146470945338
54	N2	N5	1.35657336407766	0.174916809870084	0.176844957572681
55	N13	N18	-1.35469289676164	0.175515421950259	0.167559000854524
56	N4	M0P1	-1.34927210587164	0.177249581773707	0.168330614288518
57	N18	N22	-1.34694368829415	0.177998369508681	0.169594284776464
58	N7	N15	-1.33234396322661	0.182747186878783	0.19187293101791
59	N5	N8	1.3288544383487	0.183895997897217	0.183903551455058
60	N2	N6	1.32679501951536	0.184576498446367	0.195484736403345
61	N14	M0P1	-1.32606050544538	0.184819656707366	0.175565620902705
62	N2	N19	-1.31575291810637	0.188256986451475	0.18178792981839
63	N2	N9	1.31275651495964	0.189265007254867	0.192956577413497
64	N3	N8	1.28851883115398	0.197565418012408	0.204523346230804
65	N7	N11	-1.28533606683667	0.198674871894555	0.158075690120837
66	N6	N22	-1.27317562652818	0.202955727484903	0.201008694464754
67	N8	M0P1	1.26897995236141	0.204448214341179	0.23044295736728
68	N5	M0P0	1.26451771696561	0.206044265725551	0.191105942442812
69	N9	N16	1.23028585907041	0.218590077784487	0.223133434560676
70	N17	N22	1.18300973701701	0.236805288473001	0.304960464670538
71	N12	N15	-1.16995340944676	0.242019718653611	0.241977262675725
72	N8	N11	1.16642655576672	0.243442026908311	0.239167003352195
73	N6	N11	1.16640349541258	0.243451345965965	0.234540512816686
74	N4	N15	1.15986166199963	0.246105133939486	0.256567075255714
75	N0	N17	-1.13713610688498	0.255481391811984	0.246831143132476
76	N1	N20	-1.12596902722244	0.260178629605876	0.271511613497033
77	N9	M0P1	-1.11829413329785	0.263441391730817	0.278061800882265
78	N10	N12	1.11771615147739	0.263688242336246	0.268651964151709
79	N5	N16	1.10032163281105	0.271192009866002	0.273800045544661
80	N13	M0P1	-1.09589349097524	0.273125387905884	0.286003375299899
81	N1	N3	-1.08576417528993	0.277583339828222	0.26902176121487
82	N0	N2	-1.0787972885798	0.280678103847637	0.262153167218316
83	N0	N14	1.07848958340131	0.280815327889044	0.229036051916384
84	N0	N5	1.07013657899252	0.284557836285519	0.254924633572383
85	N6	N10	1.05398573635938	0.291889447557696	0.304713227184518
86	N12	N18	1.04706718411219	0.295068593111984	0.295074453881848
87	N8	N19	-1.0448555114712	0.296089754072241	0.279496462919516
88	N9	N10	-1.02867358240769	0.303633087858967	0.324195619771112
89	N17	M0P1	1.02806702813083	0.303918299105661	0.295630850986271
90	N19	N20	-1.02612194923758	0.304834105451041	0.299396571906839
91	N9	N18	1.00574548376528	0.314538017675077	0.314976241769032
92	N4	M0P0	-1.00116552536199	0.316746790535246	0.287161821661489
93	N4	N5	-0.994690324898367	0.319886901489303	0.314352563420991
94	N0	N12	-0.993721010547797	0.320358710921405	0.301926955004035
95	N18	N21	-0.990914951356053	0.321727110999015	0.312678183957319
96	N2	M0P0	-0.990883492546311	0.321742473769418	0.324093001948586
97	N5	N13	-0.98983048393577	0.322256982154997	0.342868044599021
98	N17	M0P0	0.985025239326909	0.324611673559913	0.346905795236605
99	N2	N11	-0.980931797580051	0.326626375691604	0.31413050242214
100	N18	N20	0.977495428245308	0.328323940002422	0.327039809187048
101	N3	N10	0.972984853379007	0.330560830095643	0.334155732625588
102	N9	N21	-0.969104305388234	0.33249314980352	0.342907234152564
103	N0	N3	0.952816495293224	0.340683055117762	0.346862616524522
104	M0P0	M0P1	0.949356021102862	0.342439570049242	0.352765787480204
105	N1	N2	-0.944563379169873	0.344881830495442	0.350228775982472
106	N10	N22	-0.940918215543241	0.34674677208891	0.342974243827479
107	N16	N21	-0.926947954567669	0.353953557200432	0.343533071397701
108	N1	N14	0.922019874735987	0.356518208879531	0.363137428653126
109	N13	N22	-0.897850603036822	0.369265202541673	0.348296077651356
110	N12	N14	-0.890821973957011	0.373024684661019	0.408802598701283
111	N4	N16	0.884579826251295	0.376383291195048	0.382011571180876
112	N4	N21	-0.881667247538277	0.377956777640639	0.371375567251983
113	N10	N13	-0.877745840421873	0.380081661716546	0.379733423993395
114	N8	N13	-0.874598668173261	0.381792312704345	0.390987809436712
115	N3	N20	-0.873250081595026	0.382526782642765	0.380988981475608
116	N15	N20	0.864134497646327	0.387514010029639	0.366663192213223
117	N0	N8	-0.863747420456976	0.387726657512418	0.336715973867175
118	N8	N16	0.856034347127505	0.391978781243483	0.409381409794329
119	N19	N22	-0.849551463726174	0.395574506390454	0.40717417430023
120	N3	N15	0.846222351406598	0.397428715244479	0.390160279777174
121	N13	N17	-0.838196555306014	0.401920321382139	0.41397564007337
122	N21	M0P1	0.834937839855613	0.403752707964603	0.424012145743055
123	N8	N10	0.82869129670658	0.407279111852497	0.456526696132864
124	N12	N20	0.824806491578623	0.409481460600955	0.431185715328538
125	N7	N16	0.813287409580824	0.416053293924683	0.417192907730898
126	N3	N21	0.811820993580351	0.416894353973849	0.396794022423186
127	N5	N18	-0.799253385693176	0.424143502054914	0.43415906447429
128	N21	N22	-0.795388322086068	0.426387650837132	0.386465876264699
129	N6	M0P1	0.791592151764134	0.428598524578427	0.447313335927568
130	N6	N19	-0.783471857499513	0.433350073566921	0.444885473476046
131	N1	N10	-0.777339793482331	0.436958323275076	0.446210326321527
132	N15	N19	-0.774240909108592	0.438788340392773	0.418950752820169
133	N17	N18	-0.771828224561427	0.440216172630639	0.411297089877074
134	N3	N4	-0.763703356271433	0.445044040239378	0.427331884776485
135	N4	N7	0.759615670382519	0.447484349458711	0.349513980752997
136	N3	N17	0.751956986712603	0.452076926146842	0.445627005623818
